eis,FIPS,eff_height,ap3.assignment,easiur.assignment
16828211,1039,32.38082005,Low,Area
16828411,1053,34.51179342,Low,Area
16828611,1047,224.2038345,Low,Med 150
16828711,1045,38.53028377,Low,Area
16829711,21173,24.00034054,Low,Area
16829811,21009,95.79788645,Low,Med 150
16830111,21777,0,Low,Area
16830211,21777,0,Low,Area
16830311,21131,45.89544002,Low,Area
16830611,21177,46.63395096,Low,Area
16830711,21185,41.17125706,Low,Area
16831111,21071,33.87927508,Low,Area
16831611,21051,61.77290309,Low,Area
16831811,21067,25.72304521,Low,Area
16832011,21079,41.91145665,Low,Area
16832111,21059,58.53306042,Low,Area
16832411,21131,50.4633091,Low,Area
16833411,21195,48.87757005,Low,Area
16834011,21227,61.74259078,Low,Area
16834211,21015,37.87534649,Low,Area
16834311,21117,37.47726243,Low,Area
16834411,21777,0,Low,Area
16834611,21777,0,Low,Area
16834711,21081,19.29144967,Low,Area
16834811,21049,32.87007784,Low,Area
16836111,12001,41.18811359,Low,Area
16836211,12095,152.350726,Low,Med 150
16837011,12009,92.73070681,Low,Med 150
16837211,12127,108.3685308,Low,Med 150
16837311,12095,26.72072697,Low,Area
16837411,12103,16.49062961,Low,Area
16837511,12095,45.21424414,Low,Area
16837811,12103,54.20415583,Low,Area
16837911,12081,28.80206766,Low,Area
16838011,21171,43.09893565,Low,Area
16838111,21213,20.85465058,Low,Area
16838211,21021,40.77436575,Low,Area
16838311,21073,37.30225421,Low,Area
16838511,21041,11.23806923,Low,Area
16838611,21143,91.47855665,Low,Med 150
16838711,21047,33.88964128,Low,Area
16838811,21067,23.62713002,Low,Area
16838911,21067,23.62895011,Low,Area
16839011,21067,23.62895011,Low,Area
16839111,12099,39.00134835,Low,Area
16839211,12086,41.23303717,Low,Area
16839311,12105,34.85633763,Low,Area
16839511,12033,51.25971811,Low,Area
16839711,21185,81.78936573,Low,Med 150
16839811,21085,49.37968474,Low,Area
16839911,40143,110.2218919,Low,Med 150
16842511,56035,17.41847677,Low,Area
16842611,45041,146.9682322,Low,Med 150
16842811,56019,61.8410383,Low,Area
16843311,55073,265.3398366,Medium,Tall 300
16843411,55009,81.9616779,Low,Med 150
16843611,55103,56.31730334,Low,Area
16844011,55079,18.8829495,Low,Area
16844111,55053,93.00617373,Low,Med 150
16844511,55081,95.07134302,Low,Med 150
16844811,55109,13.96047204,Low,Area
16844911,55005,69.38823085,Low,Area
16845011,55105,51.50251779,Low,Area
16845111,55137,13.96047204,Low,Area
16845311,55027,80.03789622,Low,Med 150
16845511,55009,16.24717533,Low,Area
16845711,55003,13.96047204,Low,Area
16845811,55127,17.48814794,Low,Area
16846711,23003,213.4118403,Low,Med 150
16848211,55141,13.96047204,Low,Area
16848411,42077,11.55741126,Low,Area
16848511,42095,11.88518313,Low,Area
16848611,42011,3.416144702,Low,Area
16848711,42045,227.6523667,Low,Tall 300
16848811,42069,104.7834135,Low,Med 150
16848911,42075,21.06207507,Low,Area
16849011,42125,106.8593619,Low,Med 150
16849111,42129,49.96166747,Low,Area
16849211,42123,3.736749826,Low,Area
16849311,42013,16.77272212,Low,Area
16849411,42009,11.55741126,Low,Area
16849511,42075,2.845503335,Low,Area
16849711,42017,2.927256821,Low,Area
16849911,37021,22.80984544,Low,Area
16850211,45019,38.25999432,Low,Area
16850311,45055,68.01605569,Low,Area
16850411,45003,70.37505175,Low,Area
16850511,45035,43.58062528,Low,Area
16850611,45015,119.171908,Low,Med 150
16850811,55025,99.20532244,Low,Med 150
16851111,37183,66.4649104,Low,Area
16851211,37019,49.23226547,Low,Area
16851311,37001,5.654581712,Low,Area
16851411,37097,26.94746979,Low,Area
16851511,37057,74.47968874,Low,Area
16851611,37017,60.11607922,Low,Area
16851811,37157,36.55136371,Low,Area
16851911,37195,49.27410836,Low,Area
16852011,37147,55.21738693,Low,Area
16852111,37183,60.10186558,Low,Area
16852211,37035,24.68404818,Low,Area
16852311,37179,24.06596363,Low,Area
16852411,37065,46.96340353,Low,Area
16852511,37073,27.33208561,Low,Area
16852611,37081,66.97390959,Low,Area
16852811,37027,154.2232036,Low,Med 150
16852911,37183,96.05444292,Low,Med 150
16853011,37071,13.10177109,Low,Area
16853111,37155,106.7716687,Low,Med 150
16853211,37007,129.5023171,Low,Med 150
16853311,37057,34.26290987,Low,Area
16853411,37131,48.01360781,Low,Area
16853511,37035,40.18282855,Low,Area
16853611,37115,20.80704448,Low,Area
16853711,37035,48.4204127,Low,Area
16853811,37035,108.5549371,Low,Med 150
16853911,37045,48.65756796,Low,Area
16854011,37071,71.92636737,Low,Area
16854111,37081,16.42617608,Low,Area
16854211,37061,67.32582642,Low,Area
16854311,37093,32.08631133,Low,Area
16854411,37153,20.34696982,Low,Area
16854511,37069,24.05977511,Low,Area
16854611,37135,135.677404,Low,Med 150
16856111,12099,66.27989019,Low,Area
16856211,37195,100.9560269,Low,Med 150
16856411,37057,70.59765201,Low,Area
16856511,37081,35.1640846,Low,Area
16856611,37047,38.56241668,Low,Area
16856711,53025,163.5458403,Low,Med 150
16856811,53057,391.9201904,Medium,Tall 300
16857211,31079,21.2695241,Low,Area
16857311,31047,24.28491131,Low,Area
16857911,31001,22.72541353,Low,Area
16858011,31157,30.92536822,Low,Area
16858111,15001,0,Low,Area
16858211,22019,76.35618975,Low,Med 150
16858311,22037,26.78611892,Low,Area
16858411,22031,52.25668034,Low,Area
16858511,22045,38.28051159,Low,Area
16858611,22127,152.8035036,Low,Med 150
16858711,22031,43.77420871,Low,Area
16858811,22085,6.454006481,Low,Area
16858911,22093,258.945253,Medium,Tall 300
16859111,22031,101.1844832,Low,Med 150
16859211,22121,26.79637916,Low,Area
16859311,22015,47.84430927,Low,Area
16859411,22095,57.40501371,Low,Area
16859511,22063,4.802639417,Low,Area
16859611,22049,213.5413193,Low,Med 150
16859711,22085,4.118209612,Low,Area
16859811,22093,204.7652646,Low,Med 150
16859911,22081,43.09811064,Low,Area
16860011,22047,28.61961726,Low,Area
16860111,22105,26.78611892,Low,Area
16860411,22093,4.793398328,Low,Area
16860511,22047,23.34708823,Low,Area
16860611,45085,50.31025583,Low,Area
16860711,45005,175.8933877,Low,Med 150
16860811,45027,211.7688404,Low,Med 150
16860911,45035,175.8933877,Low,Med 150
16861011,48021,133.5224655,Low,Med 150
16861111,48027,233.6952586,Low,Tall 300
16861211,48029,54.078269,Low,Area
16861511,48127,19.55049664,Low,Area
16861611,48103,71.0781341,Low,Area
16861711,48107,81.7361653,Low,Med 150
16861811,48201,18.48905708,Low,Area
16861911,48201,43.98051473,Low,Area
16862111,48157,0,Low,Area
16862211,48157,6.8657443,Low,Area
16862311,48173,88.92759382,Low,Med 150
16862411,48181,233.6952586,Low,Tall 300
16862511,45007,47.12646406,Low,Area
16862611,22089,99.00602462,Low,Med 150
16862711,22037,26.78611892,Low,Area
16862811,22121,6.618481707,Low,Area
16862911,22053,69.92634304,Low,Area
16863011,22087,36.44527762,Low,Area
16863211,22063,34.42003979,Low,Area
16863311,48201,60.74483678,Low,Area
16863411,22005,5.936661086,Low,Area
16863511,22081,53.06164174,Low,Area
16863611,22047,6.61950733,Low,Area
16863711,22113,21.23184701,Low,Area
16863811,22023,65.19755328,Low,Area
16863911,22033,38.28051159,Low,Area
16864011,22081,59.81939251,Low,Area
16864111,22121,32.87378875,Low,Area
16864311,48211,64.13017644,Low,Area
16864411,22047,10.9734055,Low,Area
16864511,22077,43.97425811,Low,Area
16864611,22077,5.182487454,Low,Area
16864711,48215,98.51519866,Low,Med 150
16865011,22047,91.75559879,Low,Med 150
16865111,22125,26.78611892,Low,Area
16865211,22091,7.839788011,Low,Area
16865311,22091,62.96555023,Low,Area
16865411,22091,26.78611892,Low,Area
16865511,22091,26.78611892,Low,Area
16865611,48245,213.1150265,Low,Med 150
16865711,48245,357.7365601,Medium,Tall 300
16865811,48245,14.84882527,Low,Area
16865911,48251,11.99966755,Low,Area
16866011,48221,22.97230981,Low,Area
16866111,48227,0,Low,Area
16866211,48227,52.69926618,Low,Area
16866311,48239,159.3102804,Low,Med 150
16866411,48239,91.47014141,Low,Med 150
16866511,48201,22.25072112,Low,Area
16866611,48201,0,Low,Area
16866811,48311,67.96598437,Low,Area
16866911,48311,67.96598437,Low,Area
16867011,48317,44.40768034,Low,Area
16867311,48255,34.60163196,Low,Area
16867411,48255,31.55363196,Low,Area
16867611,48283,38.01642205,Low,Area
16867711,48291,7.787712474,Low,Area
16867811,48291,11.52369842,Low,Area
16867911,48297,28.80623179,Low,Area
16868011,48367,8.622884604,Low,Area
16868111,48367,8.622884604,Low,Area
16868211,48367,110.2154547,Low,Med 150
16868311,48367,8.622884604,Low,Area
16868411,48367,11.99966755,Low,Area
16868511,48389,45.62684014,Low,Area
16868611,48391,42.80580701,Low,Area
16868711,48409,122.4366202,Low,Med 150
16868811,48367,110.2154547,Low,Med 150
16869011,48347,27.43688677,Low,Area
16869111,48349,21.88759819,Low,Area
16869211,48483,69.31353824,Low,Area
16869311,48483,31.91051523,Low,Area
16869411,48493,31.57698021,Low,Area
16869511,48493,31.84746325,Low,Area
16869611,48493,33.45015046,Low,Area
16869811,48497,5.596962673,Low,Area
16869911,48497,5.596962673,Low,Area
16870011,48497,110.2154547,Low,Med 150
16870111,48497,56.01449697,Low,Area
16870211,48497,78.64880375,Low,Med 150
16870311,48497,110.2154547,Low,Med 150
16870411,48431,77.00285251,Low,Med 150
16870511,48439,32.27951418,Low,Area
16870611,48439,41.52060238,Low,Area
16870711,48439,20.05505837,Low,Area
16870811,48457,197.0733877,Low,Med 150
16870911,48457,0,Low,Area
16871011,48473,49.56891096,Low,Area
16871111,48479,38.27559585,Low,Area
16871211,48497,110.2154547,Low,Med 150
16871311,48497,84.84580715,Low,Med 150
16871611,48071,73.567798,Low,Area
16871711,48497,5.596962673,Low,Area
16871811,48039,29.26373776,Low,Area
16871911,48355,23.67383214,Low,Area
16872011,48479,23.34657859,Low,Area
16872111,48227,41.72923413,Low,Area
16872211,48365,74.30114162,Low,Area
16872311,48297,65.42051451,Low,Area
16872411,48039,78.4798452,Low,Med 150
16872511,48219,98.7156327,Low,Med 150
16872611,48297,88.61582235,Low,Med 150
16872711,48221,22.97230981,Low,Area
16872811,48221,22.97230981,Low,Area
16872911,48221,22.97230981,Low,Area
16873011,48497,5.596962673,Low,Area
16873111,48497,110.2154547,Low,Med 150
16873211,48497,110.2154547,Low,Med 150
16873311,48201,7.732467552,Low,Area
16873411,48255,44.12350505,Low,Area
16873511,48497,5.596962673,Low,Area
16873611,48039,101.4060981,Low,Med 150
16873711,42081,48.41989347,Low,Area
16873811,42129,4.992649094,Low,Area
16873911,42007,11.55741126,Low,Area
16874011,42125,67.46223322,Low,Area
16874111,42007,4.992649094,Low,Area
16874211,42013,24.64939312,Low,Area
16874311,42047,11.20661799,Low,Area
16874411,42129,28.28173845,Low,Area
16874511,42005,60.95546059,Low,Area
16874611,42055,110.1735282,Low,Med 150
16874711,42081,93.03405767,Low,Med 150
16874911,42107,90.44013782,Low,Med 150
16875211,48071,81.13016165,Low,Med 150
16875311,48071,86.60630036,Low,Med 150
16875411,48461,161.3827967,Low,Med 150
16875511,42005,70.57746646,Low,Area
16875711,26081,35.63634838,Low,Area
16876111,26017,65.88337245,Low,Area
16876211,26081,124.8820926,Low,Med 150
16876411,26081,23.1687423,Low,Area
16876711,26125,36.54528805,Low,Area
16877011,26105,96.59755444,Low,Med 150
16877311,26125,18.28870508,Low,Area
16877811,26105,40.84478909,Low,Area
16878311,26029,82.24566692,Low,Med 150
16878411,26105,46.77471822,Low,Area
16879011,26137,82.89028389,Low,Med 150
16879111,26163,66.41553123,Low,Area
16879311,26045,117.9878442,Low,Med 150
16879411,26163,50.80028707,Low,Area
16879711,1073,22.34255238,Low,Area
16879811,1073,41.83372681,Low,Area
16880011,1073,104.2642658,Low,Med 150
16880311,42107,11.55741126,Low,Area
16880511,24027,132.4595645,Low,Med 150
16880611,24031,74.37001694,Low,Area
16880711,24033,12.96026998,Low,Area
16880811,24033,38.06953148,Low,Area
16880911,24033,40.30245776,Low,Area
16881011,24003,70.4014048,Low,Area
16881111,24005,41.07222806,Low,Area
16881211,24011,20.82218819,Low,Area
16881311,24015,63.74156284,Low,Area
16881411,24015,110.5662627,Low,Med 150
16881511,24017,38.63940758,Low,Area
16881611,24021,32.04070824,Low,Area
16881711,24025,72.86645886,Low,Area
16881811,24025,41.52122901,Low,Area
16881911,24043,38.06953148,Low,Area
16882011,24510,31.81824382,Low,Area
16882111,24510,41.13482965,Low,Area
16882211,24510,37.15513148,Low,Area
16882311,24510,40.95842232,Low,Area
16886111,54035,116.5212165,Low,Med 150
16886211,54051,113.6612723,Low,Med 150
16886311,54051,145.7133889,Low,Med 150
16886411,54073,68.15391862,Low,Area
16906111,45007,124.4743487,Low,Med 150
16906211,45011,75.14153609,Low,Med 150
16906311,45053,129.2818362,Low,Med 150
16908111,28069,380.6238674,Medium,Tall 300
16936211,29229,93.82041481,Low,Med 150
16936411,29159,53.74314197,Low,Area
16937111,29510,37.76592642,Low,Area
16937311,29510,64.59478306,Low,Area
16937411,29201,57.75954888,Low,Area
16938111,47145,0,Low,Area
16942111,47131,0,Low,Area
16953811,47051,0,Low,Area
16954111,47163,0,Low,Area
16956111,22057,14.80497974,Low,Area
16956211,22099,51.48593441,Low,Area
16956311,22041,61.05438325,Low,Area
16956411,22005,25.56337313,Low,Area
16956511,22047,7.513178844,Low,Area
16956611,22033,16.28266077,Low,Area
16956711,22047,8.070261086,Low,Area
16956811,22005,13.84714214,Low,Area
16956911,22045,7.927796623,Low,Area
16957011,22105,26.78611892,Low,Area
16957111,22047,158.5179771,Low,Med 150
16957211,22105,26.78611892,Low,Area
16957311,22125,26.78611892,Low,Area
16957411,22047,26.78611892,Low,Area
16957511,22077,82.61734235,Low,Med 150
16957611,22105,7.943031538,Low,Area
16957711,22119,57.56435048,Low,Area
16958111,47125,0,Low,Area
16960711,47089,0,Low,Area
16960811,13025,50.37221555,Low,Area
16960911,47123,0,Low,Area
16961011,47117,0,Low,Area
16961111,47113,0,Low,Area
16961211,47163,0,Low,Area
16961311,47065,0,Low,Area
16961711,13051,61.64278513,Low,Area
16961911,13067,74.50850242,Low,Area
16965211,47163,0,Low,Area
16965311,47125,0,Low,Area
16965411,13081,76.10259388,Low,Med 150
16965611,22005,6.484471448,Low,Area
16965811,22037,26.78611892,Low,Area
16965911,22089,83.83677722,Low,Med 150
16966011,22005,173.107189,Low,Med 150
16966111,22047,171.0496129,Low,Med 150
16966211,22121,7.395678634,Low,Area
16966311,22077,26.89838309,Low,Area
16966411,22093,0,Low,Area
16966511,22047,9.041051936,Low,Area
16966611,22077,5.896344921,Low,Area
16966711,22047,19.72185723,Low,Area
16966811,22077,9.678577569,Low,Area
16966911,22033,26.78611892,Low,Area
16967011,13099,66.54014197,Low,Area
16967111,13107,121.5765954,Low,Med 150
16967311,13149,49.09107549,Low,Area
16967411,26099,34.08648202,Low,Area
16968011,26103,65.03516992,Low,Area
16968411,26103,0,Low,Area
16968711,26033,87.5354324,Low,Med 150
16968811,26145,79.55426014,Low,Med 150
16968911,26027,94.54857485,Low,Med 150
16969011,26095,71.52806475,Low,Area
16969411,26021,53.9296648,Low,Area
16969511,26147,24.60830055,Low,Area
16969611,26777,0,Low,Area
16970711,26163,46.968038,Low,Area
16970911,26163,44.93552952,Low,Area
16971211,26125,48.91820838,Low,Area
16971311,16075,290.5122502,Medium,Tall 300
16971711,26009,79.55426014,Low,Med 150
16971911,26039,70.55055223,Low,Area
16972011,26079,72.95978473,Low,Area
16972211,22037,18.23245895,Low,Area
16972311,22047,10.89863942,Low,Area
16972411,22033,30.29951996,Low,Area
16972511,22033,103.6010269,Low,Med 150
16972711,22091,26.78611892,Low,Area
16972811,22045,31.25953576,Low,Area
16972911,22063,8.070261086,Low,Area
16977411,13161,60.14884962,Low,Area
16977511,13163,213.6130871,Low,Med 150
16977611,13185,43.66889519,Low,Area
16977711,37001,31.11595589,Low,Area
16977811,37001,81.18335187,Low,Med 150
16977911,37009,87.42105109,Low,Med 150
16978011,37023,80.98471028,Low,Med 150
16978111,37027,40.35501562,Low,Area
16978311,37035,15.49432143,Low,Area
16978411,37035,84.09345108,Low,Med 150
16978511,37035,17.64307363,Low,Area
16978611,37037,30.84089282,Low,Area
16978711,37039,30.65872545,Low,Area
16978811,37045,40.30316431,Low,Area
16978911,37051,57.04414344,Low,Area
16979011,37051,48.12277683,Low,Area
16979111,37057,22.56784593,Low,Area
16979211,37069,53.80421318,Low,Area
16979311,37069,48.49773905,Low,Area
16979411,37071,116.3466012,Low,Med 150
16979511,37071,93.29947245,Low,Med 150
16979611,37075,56.37151053,Low,Area
16979711,37077,7.505192031,Low,Area
16979811,37081,48.89489214,Low,Area
16979911,37081,34.63681412,Low,Area
16980011,37081,47.78226252,Low,Area
16980111,37081,25.520814,Low,Area
16980211,37085,124.8183713,Low,Med 150
16980311,37087,34.61335296,Low,Area
16980411,37087,26.48334062,Low,Area
16980511,37087,50.99801067,Low,Area
16980611,37089,56.18475348,Low,Area
16980711,37089,20.76077399,Low,Area
16980811,37089,44.82009809,Low,Area
16980911,37093,28.43808292,Low,Area
16981011,37097,59.51732719,Low,Area
16981111,37097,36.65803436,Low,Area
16981211,37101,22.51711874,Low,Area
16981311,37101,32.78322852,Low,Area
16981411,37101,73.00718221,Low,Area
16981511,37111,145.1784382,Low,Med 150
16981611,37111,66.63619953,Low,Area
16981711,37121,21.82801259,Low,Area
16982011,37149,84.08426804,Low,Med 150
16982111,37151,107.8096566,Low,Med 150
16982211,37151,43.75704258,Low,Area
16982311,37155,20.86080821,Low,Area
16982411,37161,49.90252683,Low,Area
16982511,37167,64.77402806,Low,Area
16982611,37171,12.1101981,Low,Area
16982711,37171,40.03667634,Low,Area
16982811,37175,10.97011933,Low,Area
16982911,37183,38.97953842,Low,Area
16983011,37187,51.19347314,Low,Area
16983111,37195,72.73774465,Low,Area
16983311,37199,69.65380165,Low,Area
16983411,13245,75.41913247,Low,Med 150
16983511,37161,80.92209144,Low,Med 150
16983611,37101,15.90500945,Low,Area
16983711,37027,42.81783586,Low,Area
16983811,37163,64.14400301,Low,Area
16983911,37147,240.2292576,Low,Tall 300
16984011,37003,45.19589517,Low,Area
16984111,37165,29.25702999,Low,Area
16984211,37107,68.00714912,Low,Area
16984311,37035,55.01150117,Low,Area
16984411,37017,47.04151862,Low,Area
16984511,37081,34.55505843,Low,Area
16984611,37179,36.33805845,Low,Area
16984811,37111,49.68837841,Low,Area
16984911,37081,65.68791241,Low,Area
16985011,37153,58.48424568,Low,Area
16985111,13271,110.5758036,Low,Med 150
16986111,22099,8.972821248,Low,Area
16986211,13315,26.26107912,Low,Area
16986311,13321,90.54276733,Low,Med 150
16986411,28153,35.14810709,Low,Area
16988111,13017,99.92834415,Low,Med 150
16992411,40045,47.25338107,Low,Area
16992511,40051,47.25338107,Low,Area
16992611,40133,8.231513366,Low,Area
16992811,40047,70.45849429,Low,Area
16993211,40107,68.39038149,Low,Area
16993311,40107,52.39258146,Low,Area
16993511,40129,47.25338107,Low,Area
16994511,40083,62.64229532,Low,Area
16994611,40019,79.9045776,Low,Med 150
16994711,40039,70.59270219,Low,Area
16994911,40129,70.59270219,Low,Area
16995011,40051,47.25338107,Low,Area
16995111,40129,47.25338107,Low,Area
16995211,40137,22.97156957,Low,Area
16995511,40137,67.07869958,Low,Area
16995611,40051,67.07869958,Low,Area
16995811,40051,47.25338107,Low,Area
16996011,40137,47.25338107,Low,Area
16996311,40133,75.49200862,Low,Med 150
16996711,40029,27.56011124,Low,Area
16997211,40051,9.85487815,Low,Area
16998111,40095,39.08817685,Low,Area
16998211,40009,73.03665635,Low,Area
17000111,40137,47.25338107,Low,Area
17000311,40029,70.59270219,Low,Area
17000411,40137,47.25338107,Low,Area
17002111,40009,7.505297859,Low,Area
17004111,40083,62.64229532,Low,Area
17004311,40083,43.25564174,Low,Area
17006111,40029,18.38057402,Low,Area
17008111,12009,37.33577943,Low,Area
17008311,12011,31.86907148,Low,Area
17008611,12099,29.61507302,Low,Area
17008711,12099,251.5432865,Medium,Tall 300
17009011,12105,114.1178197,Low,Med 150
17009111,12105,12.24450014,Low,Area
17009211,12127,33.31897892,Low,Area
17010111,13063,46.65254432,Low,Area
17010211,12099,29.61507302,Low,Area
17010311,12057,23.87653373,Low,Area
17012111,45013,63.45763877,Low,Area
17012211,45045,42.65717833,Low,Area
17014111,24005,26.96359142,Low,Area
17014211,24013,39.21053055,Low,Area
17014311,24021,257.9440541,Medium,Tall 300
17014411,24025,72.86645886,Low,Area
17014511,24033,50.56428307,Low,Area
17014611,24047,103.143998,Low,Med 150
17014711,24510,26.58426987,Low,Area
17014811,24510,31.15900836,Low,Area
17014911,32003,63.34492878,Low,Area
17015011,32003,100.8685874,Low,Med 150
17016311,47065,0,Low,Area
17016411,47065,0,Low,Area
17016511,47065,0,Low,Area
17016611,47065,0,Low,Area
17016711,24013,142.9346222,Low,Med 150
17018111,41051,158.9282723,Low,Med 150
17020111,40049,28.94167076,Low,Area
17020811,40073,21.58939106,Low,Area
17020911,40073,21.58939106,Low,Area
17021011,40043,18.07592866,Low,Area
17021111,40017,91.40266924,Low,Med 150
17021311,40019,45.76200621,Low,Area
17021411,47065,0,Low,Area
17021511,47065,0,Low,Area
17021611,13245,127.309807,Low,Med 150
17021711,13193,53.12101561,Low,Area
17021811,13171,242.213955,Low,Tall 300
17022111,37001,109.692911,Low,Med 150
17022311,37001,17.06762185,Low,Area
17022411,37003,66.10440056,Low,Area
17022511,37005,24.9588822,Low,Area
17022611,37005,93.23632718,Low,Med 150
17022711,37007,73.90331324,Low,Area
17022811,37009,23.02754126,Low,Area
17022911,37011,28.47416288,Low,Area
17023011,37013,37.54913442,Low,Area
17023111,37013,37.54913442,Low,Area
17023311,37023,33.16629419,Low,Area
17023411,37023,49.80874191,Low,Area
17023511,37023,62.85477577,Low,Area
17023611,37023,99.03859388,Low,Med 150
17023711,37027,71.525325,Low,Area
17023811,37027,75.65104208,Low,Med 150
17023911,37027,40.61946236,Low,Area
17024011,37027,99.03859388,Low,Med 150
17024111,37035,33.84480256,Low,Area
17024211,37035,95.64472659,Low,Med 150
17024311,37035,25.02294887,Low,Area
17024411,37037,130.618152,Low,Med 150
17024511,37037,48.03718977,Low,Area
17024611,37039,30.07817438,Low,Area
17024711,37045,23.41922231,Low,Area
17024811,37049,67.08821423,Low,Area
17024911,37053,17.55377596,Low,Area
17025011,37057,34.00098888,Low,Area
17025211,37061,67.79062576,Low,Area
17025311,37063,82.65482168,Low,Med 150
17025411,37063,309.2314826,Medium,Tall 300
17025511,37063,52.21444159,Low,Area
17025611,37071,25.69564321,Low,Area
17025711,37071,29.42692116,Low,Area
17025911,37071,26.6392232,Low,Area
17026011,37077,48.45189748,Low,Area
17026111,37077,56.02038414,Low,Area
17026211,37081,34.50113442,Low,Area
17026311,37081,104.2538135,Low,Med 150
17026411,37081,57.98375102,Low,Area
17026511,37081,31.88268545,Low,Area
17026611,37081,20.95872183,Low,Area
17026711,37081,32.06891855,Low,Area
17026811,37081,21.43642552,Low,Area
17026911,37083,45.1284626,Low,Area
17027011,37087,75.73878715,Low,Med 150
17027211,37089,24.44110199,Low,Area
17027311,37089,57.59470246,Low,Area
17027411,37097,49.37929013,Low,Area
17027511,37101,39.21289568,Low,Area
17027611,37105,28.13447469,Low,Area
17027711,37109,12.47363099,Low,Area
17027811,37117,51.22262875,Low,Area
17027911,37117,58.29754347,Low,Area
17028011,37125,18.74135495,Low,Area
17028111,37127,46.48196733,Low,Area
17028211,37127,52.79103279,Low,Area
17028311,37127,41.636482,Low,Area
17028411,37127,123.4502732,Low,Med 150
17028811,37141,22.33314987,Low,Area
17028911,37145,30.68104009,Low,Area
17029011,37147,67.08821423,Low,Area
17029111,37155,16.3975336,Low,Area
17029211,37155,51.20373502,Low,Area
17029311,37157,35.19855147,Low,Area
17029411,37161,68.41432861,Low,Area
17029511,37161,27.98283268,Low,Area
17029611,37165,25.94066371,Low,Area
17029711,37167,38.91270494,Low,Area
17029811,37169,24.48695513,Low,Area
17029911,37171,45.30599112,Low,Area
17030111,37179,49.74070647,Low,Area
17030411,37183,29.7041807,Low,Area
17030511,37183,86.48958927,Low,Med 150
17030611,37183,129.653714,Low,Med 150
17030711,37183,13.45411383,Low,Area
17030911,37187,24.28408561,Low,Area
17031111,37191,37.49610377,Low,Area
17031311,37193,50.61088736,Low,Area
17031411,37195,21.31393804,Low,Area
17032111,37151,32.68689806,Low,Area
17032211,37027,89.44852704,Low,Med 150
17032311,37035,68.81308268,Low,Area
17032411,37037,21.0405149,Low,Area
17032511,37195,88.6739264,Low,Med 150
17032611,37163,12.90271484,Low,Area
17032711,37035,47.63969566,Low,Area
17032811,37151,26.11437435,Low,Area
17032911,37003,24.83516447,Low,Area
17033011,37001,77.23829077,Low,Med 150
17033111,37191,72.15090878,Low,Area
17033211,37013,24.28105375,Low,Area
17033311,37049,24.28408561,Low,Area
17033411,37195,27.90436396,Low,Area
17033611,37183,28.96427883,Low,Area
17033711,37019,29.30763381,Low,Area
17033811,37035,32.49826049,Low,Area
17034011,37023,71.11978509,Low,Area
17034111,37151,49.13016109,Low,Area
17036111,40073,21.58939106,Low,Area
17036211,40051,28.94167076,Low,Area
17038111,51083,0,Low,Area
17038211,37007,10.57057372,Low,Area
17038311,37019,13.77796251,Low,Area
17038611,37057,55.99981787,Low,Area
17038711,37061,58.11796492,Low,Area
17038811,37077,44.45573383,Low,Area
17039011,37081,19.64145313,Low,Area
17039111,37081,120.6574457,Low,Med 150
17039211,37097,31.42221407,Low,Area
17039311,37097,44.06192438,Low,Area
17039411,37105,42.41104932,Low,Area
17039511,37107,72.61507737,Low,Area
17039711,37151,30.2134717,Low,Area
17039811,37151,65.63278479,Low,Area
17039911,37153,60.01541904,Low,Area
17040011,37155,42.02521791,Low,Area
17040111,37161,32.1084267,Low,Area
17040211,37171,17.77138558,Low,Area
17040311,37183,36.31883203,Low,Area
17040411,37191,34.99671234,Low,Area
17040511,37195,53.12368317,Low,Area
17040711,13165,206.1918391,Low,Med 150
17042111,37023,29.0040227,Low,Area
17042211,37001,49.54308765,Low,Area
17042311,37151,32.45551229,Low,Area
17042411,37023,48.87785626,Low,Area
17042511,37183,29.7924386,Low,Area
17042611,37063,16.60704786,Low,Area
17042911,37001,14.42364953,Low,Area
17043011,37005,29.61970453,Low,Area
17043111,37019,20.33495045,Low,Area
17043311,37025,34.32448084,Low,Area
17043411,37027,709.1344956,Medium,Tall 300
17043511,37027,33.12690344,Low,Area
17043611,37035,24.75866803,Low,Area
17043711,37035,28.57253465,Low,Area
17043911,37041,30.01430655,Low,Area
17044011,37049,116.8970163,Low,Med 150
17044111,37051,27.95546443,Low,Area
17044211,37059,95.14713992,Low,Med 150
17044311,37065,118.460773,Low,Med 150
17044411,37081,29.86165161,Low,Area
17044511,37083,34.97957081,Low,Area
17044611,37085,29.80039296,Low,Area
17044811,37147,106.1943672,Low,Med 150
17044911,37155,18.47743774,Low,Area
17045011,37155,38.77916431,Low,Area
17045111,37155,71.85440801,Low,Area
17045211,37159,19.03593078,Low,Area
17045411,37161,65.14681507,Low,Area
17045511,37165,31.92790326,Low,Area
17045611,37167,123.2934391,Low,Med 150
17045711,37173,81.85220737,Low,Med 150
17045811,37175,65.634292,Low,Area
17045911,37183,110.0353514,Low,Med 150
17046011,37191,106.4862388,Low,Med 150
17046211,37195,65.68435268,Low,Area
17046311,37197,46.02424029,Low,Area
17046411,37199,109.1084088,Low,Med 150
17046511,37081,111.3484868,Low,Med 150
17046611,37163,110.0145924,Low,Med 150
17046711,37081,30.68340464,Low,Area
17046811,37061,21.06643098,Low,Area
