"eis","SCC","POLL","ANN_VALUE","STKHGT","STKDIAM","STKTEMP","STKFLOW","STKVEL","NAICS"
2892011,30501106,"PM25-PRI",0,19.812,0.24384,294.111111111111,0.31856452416,6.82752,327320
2892111,40200101,"PM25-PRI",0,8.5344,1.0668,333,11.7967982902272,13.19784,811121
2892411,30500240,"PM25-PRI",0,12.192,0.9144,371.888888888889,NA,19.812,324121
2892511,40500301,"VOC",0,12.8016,0.3048,366.333333333333,NA,25.2984,313310
2893111,30510498,"NOX",3.41,3.048,0.1524,727.444444444444,0.7957033892352,43.61688,488320
2893411,10300603,"VOC",0.01,10.9728,0.161544,324.666666666667,0.1769802912,8.62584,313320
2893511,10300502,"VOC",0,10.3632,0.509016,477.444444444444,2.3191497358848,11.5824,622110
2894011,30501112,"PM25-PRI",0.03,10.3632,0.13716,294.111111111111,0.0302027485750272,2.04216,327320
2894611,40500597,"NOX",0.32,9.144,0.786384,810.777777777778,0.426638600863027,0.88392,323111
2894811,30500618,"PM25-PRI",0,36.576,0.207264,294.111111111111,0.56633693184,16.79448,327310
2895611,40202406,"VOC",0,7.62,0.862584,294.111111111111,7.92871704576,13.5636,488190
2895711,20200107,"SO2",0,1.8288,0.054864,715.777777777778,0.233613984384,98.81616,321999
2895911,20200107,"SO2",0.78,3.3528,0.1524,783,1.5376047699456,84.2772,321999
2896111,40200801,"PM25-PRI",0.00498,12.8016,0.70104,449.666666666667,3.9048931450368,10.57656,335312
2896511,20200202,"VOC",7.94,11.2776,3.048,727.444444444444,NA,5.4864,486210
2896611,40200101,"PM25-PRI",9.3766,7.3152,0.24384,294.111111111111,3.5424375086592,75.8952,81131
2897111,20200202,"SO2",0,8.382,0.762,671.888888888889,12.3508343839076,27.09672,486210
2897211,30199998,"VOC",1.5366,4.572,0.24384,310.777777777778,NA,10.668,325199
2897311,39999999,"NH3",45.663,14.84376,0.9144,414.111111111111,7.249112727552,10.8204,331314
2898011,10300209,"PM25-PRI",0.918669,91.44,3.6576,560.777777777778,116.526655410739,11.24712,611310
2898511,30300933,"SO2",0.05,12.192,2.1336,464.111111111111,30.2593822682112,8.464296,331110
2899811,20200254,"VOC",9.13,13.89888,1.79832,671.888888888889,44.8793701636608,17.6784,48621
2901111,20200253,"VOC",0.00225959,10.14984,1.00584,711.333333333333,14.3792946994176,17.76984,48621
2904611,20200253,"NOX",22.3269,5.1816,0.252984,938.555555555556,2.201634822528,43.8912,486210
2904811,20200253,"PM25-PRI",0.427,12.4968,0.3048,671.888888888889,1.17812240246016,16.1544,486210
2904911,31000299,"VOC",7.72,30.48,0.3048,288.555555555556,2.22064958501453,30.44952,211112
2905211,30502506,"PM25-PRI",0.82,30.48,0.36576,294.111111111111,6.13532620054886,58.402728,212322
2905311,10300208,"NH3",0.001,16.764,0.9144,505.222222222222,4.26120402570394,6.4904112,922140
2905411,20200201,"VOC",0.4551,27.7368,4.08432,783,235.407375229211,17.971008,486210
2905611,10200602,"NOX",0.669,39.624,2.07264,498.555555555556,6.31796986106726,1.869948,327212
2905911,10100202,"SO2",2848.4,160.02,8.5344,324.111111111111,1274.25809664,22.2811848,221112
2910911,10200902,"NOX",36.1,34.99104,1.70688,453.555555555556,27.070905341952,11.76528,321113
2911811,40399999,"SO2",0,10.668,0.762,336.333333333333,NA,2.49936,486910
2911911,30700899,"VOC",293.6,3.048,0,295.222222222222,NA,NA,337110
2912911,50300106,"VOC",4.0062,3.048,5.955792,810.777777777778,0.8491514371776,0.03048,236210
2914311,50100410,"SO2",0.02,8.8392,0.252984,1033,0.903947367017779,17.9832,562212
2915011,30199998,"VOC",0.73668,30.48,0.3048,296.888888888889,0.942979308360192,12.92352,325130
2916211,20100201,"NOX",10.26,38.1,4.8768,798,854.017970432901,45.72,221112
2916711,39999999,"NH3",0.1495,11.5824,0.57912,356.333333333333,1.4158423296,5.36448,325998
2917011,49099998,"PM25-PRI",0.0185,10.3632,0.4572,355.222222222222,0.2279506150656,1.3901928,311812
2917311,39000699,"PM25-PRI",0.12,12.192,1.15824,421.888888888889,23.7767216273649,22.5710496,332439
2917411,40201301,"VOC",0.55074,13.716,0.762,435.777777777778,9.5569357248,20.961096,322220
2917711,40500401,"VOC",2.4143,14.3256,0.03048,699.666666666667,0.2237030880768,304.8,323111
2917911,40500511,"VOC",3.5,11.8872,11.85672,377.444444444444,16.9901079552,0.153924,323111
2918311,40200101,"VOC",0.2,9.144,0.6096,316.333333333333,6.13532620054886,21.0211416,423810
2918411,40200201,"VOC",0.019,6.7056,0.85344,294.111111111111,3.43814656266086,6.0103512,337127
2918711,39000699,"SO2",2.6,24.384,1.0668,455.222222222222,38.7789869518065,44.4020448,562910
2918911,20100201,"NOX",1.0562,11.2776,1.2192,644.111111111111,46.4868325941489,39.8218152,221112
2919011,10300602,"NOX",0.1483,8.5344,0.57912,505.222222222222,2.35972777705114,8.9605104,334220
2919111,40201999,"VOC",1.34,10.3632,0.6096,294.111111111111,3.18799553986714,10.9206792,337110
2919311,40201901,"VOC",1.24,7.0104,0.6096,294.111111111111,23.5973627210511,80.8539912,337110
2919411,30113799,"VOC",0.0765,30.48,0.1524,298,0.377548515611136,20.7011016,325211
2920111,39999999,"NH3",5,3.048,0,295.222222222222,NA,NA,31161
2926911,10200902,"NOX",13.5,34.99104,1.70688,453.555555555556,27.070905341952,11.76528,321
2928911,40500301,"VOC",13.4,12.192,1.2192,380.222222222222,13.5150645414298,11.5824,323111
2929311,50100410,"VOC",0.274624,9.4488,0.24384,1245.77777777778,0.5210299772928,11.167872,562212
2930211,30400350,"PM25-PRI",0.0137647,7.62,0.3048,293,1.88778788501023,25.87752,331511
2930311,30400715,"SO2",0.01,6.4008,0.4572,810.777777777778,0.377557010665114,2.286,331513
2930511,30199998,"PM25-PRI",2.0625,15.8496,0.6096,366.333333333333,3.10305349514511,10.63752,325180
2930711,40200101,"VOC",54.7,12.8016,0.9144,293,16.8721201505051,25.69464,333999
2930911,10300502,"SO2",0.079,16.764,0.6096,464.111111111111,1.90241919964431,6.52272,622110
2932711,20400499,"NOX",0.399,15.8496,0.557784,810.777777777778,11.4400796469691,46.81728,541380
2934811,30501403,"VOC",10.2,65.8368,2.92608,517.444444444444,111.034087647613,16.52016,327211
2937011,39999993,"VOC",10.65,6.096,0.57912,449.666666666667,2.77599391700751,10.53879528,339994
2937211,40202501,"PM25-PRI",0.0165957,10.3632,0.6096,295.222222222222,4.71805670188063,16.16528136,332321
2937411,20200254,"VOC",0.053805,9.144,0.405384,644.111111111111,2.9053084603392,22.5552,211111
2937511,20200254,"PM25-PRI",0.163013,7.3152,0.405384,658,3.2252888268288,24.9936,486210
2937811,20200253,"NOX",0.185914,18.288,0.252984,866.333333333333,1.9765158921216,39.0144,211112
2939711,10200603,"VOC",2.75e-06,9.144,0.509016,449.666666666667,0.2491882500096,1.224534,486210
2941011,10200602,"NOX",5.4602,10.3632,0.6096,480.222222222222,1.97320282107034,6.760464,311340
2941111,40500101,"VOC",5.73,18.288,1.6764,488.555555555556,39.1716283466511,17.7509424,323111
2941211,40202599,"VOC",1.29,8.2296,0.6096,294.111111111111,0.471956882148864,1.620012,332313
2941511,40201901,"VOC",12.1025,7.9248,1.0668,294.111111111111,7.079211648,7.9205328,337122
2941611,30501513,"VOC",0,21.9456,0.6096,294.111111111111,2.35973627210511,NA,327420
2941711,30501503,"NOX",0,32.004,1.3716,421.888888888889,23.6864163718983,NA,327420
2941811,30501514,"SO2",0,34.62528,0.2538984,293,0.927376725888,NA,327420
2941911,40201726,"NH3",0,14.0208,0.4062984,293,5.64199576259236,NA,332431
2942011,40400162,"PM25-PRI",0,14.9352,0.9144,293,0.0004700596534272,NA,424710
2942211,39999989,"SO2",0,8.8392,6.8997576,295.777777777778,114.87200578709,NA,325120
2942511,50100421,"PM25-PRI",1.72,8.8392,0.2538984,725.777777777778,3.01338253704223,NA,562212
2943011,30200782,"VOC",0,45.72,0.9653016,293,23.5083232286273,NA,311224
2943211,40600135,"NOX",1.14,13.716,2.4384,366.333333333333,22.3329079167013,NA,486910
2943411,10101302,"NOX",0,121.92,6.096,355.222222222222,825.660831799886,NA,22111
2943511,10101302,"NOX",0,142.9512,7.8486,355.222222222222,1235.59758454265,NA,221111
2943811,39999999,"NH3",0.011,23.95728,1.34112,421.333333333333,17.6045835262464,12.22248,325311
2943911,30299998,"NH3",0.2325,11.5824,0.57912,356.333333333333,1.4158423296,5.36448,311613
2944011,39999999,"NH3",120,30.99816,1.49352,340.222222222222,23.8824284156928,13.13688,325311
2944611,30101818,"VOC",0.0021,2.4384,0.0762,293,0.165180661225114,36.21024,325613
2945211,30900201,"PM25-PRI",0.00191176,6.096,0.240792,293,0.235972777705114,NA,321999
2945311,30200730,"PM25-PRI",0.002,33.528,0.4572,293,5.89934209610511,35.93592,311211
2945611,30900202,"PM25-PRI",0.001,8.8392,0.6096,293,19.53862414848,66.93408,332811
2945711,40200101,"VOC",7.858,9.144,0.8634984,293,7.12640450453023,12.16152,335932
2949611,40201330,"PM25-PRI",18,9.144,1.73736,413.555555555556,34.6654835979264,14.6304,323111
2955611,31000304,"VOC",7.20992,6.096,0.1524,373,0.008650796633856,0.47423832,211111
2958911,30101908,"VOC",35.305,38.1,1.524,338.555555555556,27.1592369132111,NA,322220
2959711,20200201,"NOX",28.6829,11.5824,1.47828,755.222222222222,30.6765828641051,17.9832,486210
2960411,10200602,"PM25-PRI",0.326321,6.096,0.713232,449.666666666667,4.290002258688,10.668,311352
2962011,20200252,"NH3",0,24.01824,0.9144,644.111111111111,21.2848278005302,NA,486210
2964211,10100601,"VOC",0.5027,53.34,2.551176,449.666666666667,54.5552366441472,10.668,221112
2964311,20200252,"VOC",4.2933,12.192,0.6096,588.555555555556,3.96435852288,13.716,486210
2965211,20200402,"VOC",3.20053,3.048,0.356616,445.777777777778,2.24174846741023,22.5552,486910
2965611,20200102,"NOX",5.22057,6.096,0.237744,671.888888888889,1.9269614105856,42.672,333612
2970511,40500201,"VOC",14.6,12.8016,1.3716,438.555555555556,22.1919126741504,15.02664,323111
2971511,39999999,"NH3",0.0565,10.94232,0.57912,367.444444444444,NA,5.6388,332618
2971711,30701399,"NH3",1.9223,19.812,1.92024,499.666666666667,45.8774200752731,15.8496,322121
2972611,30103599,"NOX",0.0402428,32.004,0.24384,294.111111111111,NA,9.17448,325130
2972711,30501299,"SO2",0.0274011,38.2524,1.0668,408,6.56247450465055,7.34568,327212
2972911,30800730,"VOC",60.8,4.572,0.9144,298,11.3267386368,17.25168,32615
2973211,30400320,"NH3",0.241464,54.864,5.7912,310.777777777778,0.524374196875315,0.019812,331511
2973311,20200252,"NOX",10.2056,7.71144,0.42672,513.555555555556,1.87362946171423,13.100304,211111
2975111,20200252,"PM25-PRI",2.73848,8.32104,0.4572,671.888888888889,5.6633693184,34.497264,486210
2975211,20200402,"SO2",0.006957,10.668,0.749808,727.444444444444,1.07651023014943,2.4384,221112
2975311,20200402,"VOC",0,8.5344,0.64008,641.888888888889,11.0261071715867,34.26601224,221112
2975511,20200254,"SO2",0.0101626,21.336,0.6096,421.888888888889,NA,15.24,211111
2976711,20200252,"PM25-PRI",0.0284788,8.5344,0.362712,671.888888888889,1.79339934026511,17.3736,486210
2978211,20200252,"PM25-PRI",1.7209,9.144,0.39624,671.888888888889,4.43630407829023,36.576,211111
2978311,20200253,"VOC",0.124577,4.8768,0.252984,755.222222222222,1.4979611847168,29.5656,486210
2979311,30504271,"PM25-PRI",0.00625,24.0792,0.12192,310.222222222222,NA,41.7576,212324
2979911,10300602,"NOX",0.52,4.8768,0.54864,410.777777777778,4.71948387094886,19.9610472,622110
2980111,20300101,"SO2",0.0503,3.9624,0.36576,820.777777777778,5.50289774876314,52.3826232,523920
2980211,10200602,"NOX",0.3,10.9728,0.9144,699.666666666667,0.0028316846592,0.0042672,611310
2980311,30500198,"PM25-PRI",1e-04,9.144,0.1524,294.111111111111,0.4983765000192,27.331416,324122
2980611,20200202,"NOX",2.42,11.2776,0.39624,616.333333333333,8.85985991224474,71.9035392,486210
2980811,20200252,"NOX",11.1699,15.8496,1.0668,577.444444444444,11.2762496993265,12.6205488,486210
2980911,39000599,"NOX",0.4725,10.0584,1.31064,394.111111111111,33.9802159104,25.1911104,212312
2981011,10200603,"VOC",0.0124,10.0584,0.70104,327.444444444444,9.14869174748314,24.771096,322212
2981211,20200202,"VOC",0.1788,9.144,0.24384,644.111111111111,0.840528957390336,18.0008784,486210
2981311,30203299,"NOX",0.1842,10.668,5.4864,394.111111111111,2.718417272832,0.1100328,311812
2981511,30800722,"VOC",2.5,7.3152,0.9144,294.111111111111,5.6633693184,8.6203536,326191
2981611,40202099,"VOC",0.0098,2.4384,0.762,294.111111111111,5.05503850306406,11.0904528,337214
2981711,10300502,"NH3",0.01,28.3464,1.0668,449.666666666667,7.3680434832384,8.240268,622110
2981811,20100102,"SO2",0.01,4.572,0.3048,821.888888888889,1.01422449438566,13.9007088,325412
2981911,39000699,"PM25-PRI",0.0062,18.288,0.3048,533,0.731509098011136,10.0303584,311991
2982011,39000699,"VOC",1.15,10.3632,1.00584,366.333333333333,19.3498357322511,24.3510816,311119
2982211,39000699,"VOC",0.01,12.192,0.4572,421.888888888889,2.576833039872,15.7008576,311812
2982411,30500311,"VOC",0.0171,8.8392,0.39624,1033,0.471956882148864,3.8301168,325991
2982511,49099998,"VOC",0.55,9.7536,0.6096,305.222222222222,0.0028316846592,0.0097536,323111
2982611,30700199,"VOC",0.85,13.716,0.9144,310.777777777778,14.9607245104911,22.8011736,322121
2982811,30500201,"PM25-PRI",0.516075,11.5824,1.2192,421.888888888889,30.2046458037489,25.9012944,324121
2983011,39999999,"NH3",16,13.8684,0.94488,384.111111111111,NA,10.63752,327999
2984311,20300201,"SO2",0.0037,9.7536,0.3048,566.333333333333,2.78448047593114,38.1466344,486210
2984411,30501214,"VOC",30.93,0.3048,0.03048,295.222222222222,0.2237030880768,304.8,326121
2984511,50390006,"VOC",2.025045,12.192,0.762,698.555555555556,2.8571698211328,6.2703456,562212
2984911,30500311,"SO2",22.9,9.144,0.762,466.333333333333,7.079211648,15.5207208,327120
2985011,10100202,"VOC",2.8306,260.2992,5.7912,390.222222222222,739.829521995803,28.0912824,221112
2985111,49099998,"VOC",0.03264,0.3048,0.03048,294.111111111111,0.2237030880768,304.8,488210
2985211,39000699,"NOX",0.026992,6.096,0.3048,477.444444444444,0.047204183268864,0.6501384,332613
2985311,20200202,"NOX",3.12,4.572,0.21336,294.111111111111,0.0028316846592,0.079248,486210
2985511,39999999,"NH3",0.5365,13.19784,0.82296,334.666666666667,NA,8.71728,316110
2985911,10200502,"SO2",0.063,18.288,1.12776,555.222222222222,11.0907743541489,11.1005112,311421
2986211,40202199,"VOC",1.4846,10.668,0.6096,294.111111111111,3.49240164073114,11.9707152,337122
2986311,20200203,"SO2",0.0089,19.812,2.01168,488,49.5662896610289,15.6008832,221112
2986511,10200602,"NOX",4.5,11.5824,0.70104,449.666666666667,0.188788416228864,0.4901184,336211
2986711,40500101,"VOC",18.9523,13.716,0.6096,366.333333333333,3.30364154134886,11.3205768,322220
2986811,40201725,"NH3",0.007,18.288,0.3048,355.222222222222,1.17987804694886,16.1708592,332431
2987011,40500511,"VOC",4.96,12.192,0.762,421.888888888889,4.71948387094886,10.3503984,323111
2987111,40500599,"VOC",0.0623,9.144,0.3048,294.111111111111,0.094380049691136,1.2899136,323111
2987211,30200299,"PM25-PRI",1.1185,4.572,0.1524,299.666666666667,0.925026427620864,50.7223776,311920
2987311,40201599,"VOC",0.3447,7.9248,0.762,294.111111111111,5.6633693184,12.4206,331222
2987411,40201001,"SO2",2e-04,0.3048,0.03048,1088.55555555556,0.2237030880768,304.8,332321
2988311,68110023,"VOC",20.28,30.48,0.9144,293,1.56045646514534,2.37744,325510
2989011,50100799,"PM25-PRI",0.001,19.2024,1.2192,294.111111111111,0.523388770613914,0.4572,221320
2989511,20200252,"NOX",11.6546,6.096,0.4572,588.555555555556,0.0050007551081472,0.03048,486210
2989611,30501403,"VOC",1.1983,30.48,1.9812,554.666666666667,223.427021476005,72.51192,327211
2989711,40202499,"PM25-PRI",0.00248936,45.72,0.3048,294.111111111111,0.926937814765824,12.71016,481111
2990311,20100201,"SO2",4.023,121.3104,5.4864,366.333333333333,1583.0230663336,66.99504,221121
2991211,30388801,"PM25-PRI",3.87,4.572,0.9144,293,0.020005852117248,0.03048,423510
2991311,40400143,"VOC",2.2838,3.6576,0.3048,293,0.002222872457472,0.03048,424710
2991611,20200253,"NOX",10.1731,7.3152,0.252984,866.333333333333,0.0457770142006272,0.91071192,486210
2991911,20200253,"PM25-PRI",0.0488152,4.8768,0.252984,866.333333333333,2.28847126428703,45.1104,486210
2992011,20200253,"PM25-PRI",0.0866519,4.8768,0.252984,866.333333333333,2.28847126428703,45.1104,486210
2992111,20200253,"PM25-PRI",0.0278826,5.4864,0.252984,838.555555555556,2.0642981165568,40.8432,486210
2992411,30400310,"PM25-PRI",0.3264,38.1,2.1336,348,47.1947424322102,NA,331511
2992611,10100222,"SO2",2045.1,167.9448,7.5185016,346.888888888889,1309.0419588151,NA,221112
2992711,30200782,"SO2",0,44.43984,0.2538984,310.777777777778,0.997322168654899,NA,311224
2992811,40400199,"SO2",0,10.668,2.4384,1366.33333333333,19.0629011257344,NA,424710
2992911,20200252,"SO2",0.01,18.288,0.5462016,644.111111111111,14.4099703393307,NA,486210
2993611,20100102,"NH3",0,10.668,0.2033016,505.222222222222,0.221814354409114,NA,221112
2993711,30800722,"SO2",0,9.4488,0.4572,293,9.16824453005491,NA,326199
2994211,30490033,"VOC",0.29,15.24,3.2570928,699.666666666667,39.4307359880219,NA,331315
2994411,10200602,"VOC",0.05,18.8976,0.6096,499.666666666667,2.31395642621983,NA,333120
2994611,30400103,"PM25-PRI",0.44,24.384,2.9208984,355.222222222222,65.5383616742919,NA,331315
2994711,50100402,"SO2",0.04075,10.668,3.2004,394.111111111111,6.00619854840469,NA,562212
2994911,30400711,"VOC",0,29.5656,0.4837176,294.111111111111,2.97515479414303,NA,331513
2995011,10101302,"NOX",0,105.55224,4.08432,420.222222222222,310.078372998969,NA,221112
2995711,39999999,"NH3",0.066,11.5824,0.57912,356.333333333333,1.4158423296,5.36448,311340
2996011,20200253,"PM25-PRI",0.871825,6.4008,0.3048,921.888888888889,2.98412273945871,40.8432,486210
2996111,20200253,"NOX",23.9757,10.0584,0.3048,880.222222222222,3.28805594898463,45.061632,486210
2997111,39999999,"NH3",0.8525,15.24,0.6096,294.111111111111,NA,15.24,311615
2997711,10300602,"SO2",1e-04,7.62,0.252984,533,0.0468587177404416,0.932688,486210
2998411,31000205,"SO2",9e-04,45.72,0.6096,1272.44444444444,0.0047119232729088,0.0161544,211111
2998511,30800720,"VOC",11.41,15.8496,0.649224,299.666666666667,7.56371006150446,22.86,313210
2998611,30800720,"VOC",8.52,17.6784,1.0668,298,13.0241976691268,14.578584,423730
2999811,30600104,"VOC",0.6359,39.624,1.524,426.333333333333,19.45013400288,10.668,324110
2999911,20400301,"PM25-PRI",1e-04,7.9248,0.100584,421.888888888889,0.0484133126183424,6.096,541380
3000111,20100201,"NOX",2.1,30.48,3.6576,675.777777777778,278.481461472092,26.5176,221122
3000311,39999998,"NOX",0.2079,12.8016,0.6096,338.555555555556,7.1131918639104,24.384,541720
3000511,30500201,"VOC",2.5108,14.6304,0.9144,396.888888888889,26.9014856487921,41.0020008,324121
3000811,50300601,"VOC",0.54,15.24,3.53568,1255.22222222222,124.380814199422,12.670536,562212
3000911,20100101,"PM25-PRI",0.17,9.144,2.37744,773,267.187372159413,60.1928184,221112
3005111,10100218,"NOX",711.652,182.88,5.27304,346.888888888889,694.706626951451,31.8116712,221112
3005211,10100202,"NOX",8691.82,260.2992,8.2296,324.666666666667,1017.89577354632,19.1408304,221112
3005511,10300603,"VOC",8e-04,3.9624,0.9144,327.444444444444,9.52278560781005,14.50848,423120
3005711,10200602,"SO2",0.0223,257.556,1.0668,521.888888888889,19.8235765757353,22.18944,531312
3006111,30502011,"PM25-PRI",0.66,0.3048,0.03048,295.222222222222,1.98217926144e-05,0.03048,561499
3006711,20300101,"PM25-PRI",0.0208,29.2608,3.29184,293,0.25927471076567,0.03048,622110
3006811,10200602,"SO2",2e-04,13.716,0.4572,338.555555555556,0.0150022653244416,0.09144,326112
3007311,40500401,"VOC",0.4985,10.9728,0.4572,421.888888888889,5.90672712969631,35.99688,323111
3009211,20200252,"PM25-PRI",1.1,10.668,0.39624,616.333333333333,7.957033892352,64.52747064,211111
3009311,20200253,"VOC",0.101743,7.3152,0.3048,783,2.50132050506511,34.4424,211111
3014411,10200602,"VOC",0.1214,18.288,1.524,494.111111111111,0.0028316846592,0.001524,622110
3014511,10300602,"SO2",0.0918,45.72,3.6576,491.333333333333,0.003199803664896,0.0003048,622110
3014911,49099998,"VOC",0.0563,0.3048,0.03048,294.111111111111,0.0028316846592,3.8581584,325130
3019311,10200603,"NH3",0.265,9.144,1.524,421.888888888889,5.6633693184,3.1001208,326211
3019411,10300502,"NOX",0.0034,45.72,1.8288,466.333333333333,51.5838649807089,19.6410072,611310
3019511,20200202,"NOX",13.99,4.572,0.1524,719.111111111111,0.632400134939136,34.681668,486210
3019711,20300201,"VOC",0.1649,3.9624,0.21336,588.555555555556,0.269944498561536,7.5505056,486210
3019911,20300201,"NOX",1.52,7.9248,0.4572,541.333333333333,1.9297930952448,11.7506496,486210
3020011,20200201,"SO2",0.4655,0.3048,0.03048,783,0.0028316846592,3.8581584,486210
3020111,50300601,"NOX",1.539,0.3048,0.03048,294.111111111111,0.0028316846592,3.8581584,562212
3020211,20200202,"NOX",0.1142,0.3048,0.03048,866.333333333333,0.2237030880768,304.8,486210
3020311,20300201,"NOX",6.296,0.3048,0.03048,366.333333333333,0.0028316846592,3.8581584,486210
3020711,30501402,"NOX",91.1024,47.244,1.524,699.666666666667,20.1998225164032,11.0706408,327213
3020911,20200202,"SO2",0.02,9.144,0.54864,736.888888888889,5.77570224883047,24.431244,486210
3021011,20200202,"VOC",2.59,7.3152,0.4572,541.333333333333,1.9496148878592,11.8804944,486210
3021111,20300202,"VOC",0.44,21.0312,2.4384,294.111111111111,0.0028316846592,0.0006096,486210
3021911,40201901,"VOC",12.4406,10.668,1.00584,380.777777777778,18.4059502848,23.1611424,337110
3022011,20200201,"PM25-PRI",0.1993,12.192,0.762,789.111111111111,115.119789521509,252.3344712,486210
3022311,30300999,"PM25-PRI",0.454,15.24,1.0668,449.666666666667,46.6175431580175,52.1625576,332993
3022411,10100702,"VOC",1.2,72.2376,3.3528,709.111111111111,252.199746644659,28.5713424,221112
3022511,40201301,"VOC",1.246,11.8872,0.3048,294.111111111111,1.03829381398886,14.2308072,322220
3022611,40200801,"VOC",2.6,11.8872,0.6096,295.222222222222,2.1053575441152,7.2103488,339115
3022711,10300602,"VOC",0.017,17.0688,1.2192,329.666666666667,23.1145604866575,19.8010272,322121
3022911,40299998,"VOC",0.1,9.7536,0.762,299.666666666667,11.9412142078464,26.1911592,336992
3023111,10300602,"NOX",2.62,36.576,1.2192,460.222222222222,10.3833062588943,8.8904064,622110
3023311,10300602,"SO2",0.0062,8.5344,0.762,687.444444444444,6.18771236674406,13.5706104,326113
3023411,39999999,"VOC",1.548,12.192,2.286,1144.11111111111,0.56633693184,0.1399032,562111
3023511,10300501,"VOC",5e-04,53.34,3.3528,505.222222222222,9.8231140827648,1.1100816,622210
3023711,39999999,"VOC",1.44,18.288,3.9624,1144.11111111111,70.79211648,5.7402984,562212
3023911,30500201,"NOX",0.38,0.3048,0.03048,810.777777777778,0.2237030880768,304.8,212319
3024211,10200602,"PM25-PRI",0.08736,0.3048,0.03048,810.222222222222,0.2237030880768,304.8,622110
3024311,10300602,"PM25-PRI",0.00286,0.3048,0.03048,810.222222222222,0.2237030880768,304.8,622110
3024911,20301001,"VOC",8e-04,0.3048,0.03048,421.888888888889,0.2237030880768,304.8,325510
3025211,30501402,"PM25-PRI",14.3467,41.148,1.3716,638.555555555556,11.7991485884943,7.990332,327212
3025311,50100410,"SO2",0.756,12.192,2.1336,1088.55555555556,6.3712904832,1.780032,562212
3025411,50100402,"VOC",0.0916,11.8872,0.3048,1033,0.880447216031079,12.0688608,562212
3025611,10200603,"SO2",0.0056,9.144,0.4572,505.222222222222,0.5001463029312,3.048,325110
3025711,20200254,"VOC",0.684,9.144,0.3048,644.111111111111,2.02281393629952,27.7368,486210
3033411,39999999,"NH3",1.968,15.24,0.6096,294.111111111111,NA,15.24,325998
3033711,39999999,"NH3",2.75,3.048,0,295.222222222222,NA,NA,42469
3033811,40200201,"PM25-PRI",0.033,11.8872,0.4572,366.333333333333,2.500731514656,15.24,332322
3038311,20100201,"NH3",6.54,21.336,0.6096,421.888888888889,NA,15.24,221112
3038811,30101880,"VOC",3.4357,15.24,0.9144,293,11.7986955189489,17.971008,325211
3039011,30900198,"VOC",0.45,10.9728,0.6096,294.111111111111,2.35972777705114,8.0903064,331524
3039211,10200603,"VOC",2.455,0.3048,0.03048,421.888888888889,0.2237030880768,304.8,326299
3039411,50100410,"VOC",1.34,15.24,3.6576,1144.11111111111,32.1013931390208,3.060192,562212
3039511,10300602,"NH3",0.073,17.9832,1.8288,566.333333333333,13.9314071368719,5.3001672,622110
3039811,20100202,"VOC",3.44,8.5344,0.36576,699.666666666667,2.64244317342566,25.1511816,562212
3039911,10200603,"PM25-PRI",0.08606,11.5824,0.762,505.222222222222,6.16126443202714,13.5105648,326113
3040211,20100201,"PM25-PRI",3.6855,17.58696,2.92608,619.111111111111,132.953258118758,19.78152,221112
3042811,10300501,"VOC",9e-04,21.9456,1.2192,477.444444444444,3.16205730838886,2.7102816,622110
3042911,20200201,"PM25-PRI",0.1005,5.7912,0.6096,755.222222222222,17.4823396995087,59.9029536,486210
3043011,10200602,"NH3",0.3,14.6304,0.1524,357.444444444444,0.316214225892864,17.3409864,311230
3043111,30901102,"PM25-PRI",0.767954,21.336,0.9144,294.111111111111,2.13415577709926,3.2500824,331222
3043211,39000699,"VOC",0.01,15.24,1.09728,471.888888888889,12.1101808314609,12.810744,323111
3043311,40201901,"VOC",3.78,0.3048,0.03048,294.111111111111,0.2237030880768,304.8,337110
3043411,10500206,"VOC",0.022,9.144,0.21336,421.888888888889,5.6633693184,158.3378088,425120
3043511,49099998,"VOC",0.3985,9.144,1.0668,344.111111111111,11.7986955189489,13.2005832,336211
3043611,40201901,"VOC",3.66,0.3048,0.03048,294.111111111111,0.2237030880768,304.8,337110
3043711,10200501,"SO2",0.003,2.4384,0.6096,338.555555555556,3.05586913366886,10.4704896,493110
3043811,10301002,"NOX",0.1182,0.9144,0.6096,294.111111111111,3.34373819612314,11.46048,321991
3043911,49099998,"VOC",3.85,13.716,1.15824,296.333333333333,7.29158799744,6.920484,541380
3044311,39999999,"NH3",0.042,23.95728,1.34112,421.333333333333,17.6045835262464,12.22248,325311
3049111,20100201,"NOX",84.76,14.3256,6.806184,533,897.794642946684,24.6888,221122
3050611,39999999,"NH3",14.755,18.04416,0.73152,383.555555555556,NA,12.58824,327420
3050811,20200201,"VOC",1.471,15.24,0.6096,644.111111111111,6.2240428809216,21.336,486990
3051011,40400312,"VOC",1.82,6.096,0.9144,299.666666666667,0.020005852117248,0.03048,211111
3051211,30200526,"PM25-PRI",0.01,28.3464,0.03048,293,1.98217926144e-05,0.03048,311224
3051411,31000205,"SO2",0.075,9.144,0.06096,755.222222222222,0.0472070149535232,16.1781744,211111
3051511,30203602,"PM25-PRI",0.158,18.8976,0.3048,366.333333333333,0.4445744914944,6.096,311919
3052111,10100302,"NOX",2810.24,121.92,6.5532,394.111111111111,798.385209815497,23.68296,221122
