"eis","FIPS","eff_height","ap3.assignment","easiur.assignment"
15275411,8077,37.8698615666981,"Low","Area"
15275511,8077,37.8698615666981,"Low","Area"
15275611,8077,37.8698615666981,"Low","Area"
15275811,8045,37.8698615666981,"Low","Area"
15275911,8045,56.0684913944983,"Low","Area"
15276011,8045,46.5749202006062,"Low","Area"
15276111,8045,37.8698615666981,"Low","Area"
15276211,8077,38.0017048261457,"Low","Area"
15276311,8077,37.8698615666981,"Low","Area"
15276411,8045,46.5749202006062,"Low","Area"
15276711,8045,37.8698615666981,"Low","Area"
15276811,8045,37.8698615666981,"Low","Area"
15276911,8045,38.0017048261457,"Low","Area"
15277011,8045,37.8698615666981,"Low","Area"
15277311,8045,46.5749202006062,"Low","Area"
15277411,8045,37.8698615666981,"Low","Area"
15277511,8045,46.5749202006062,"Low","Area"
15277811,8083,46.5749202006062,"Low","Area"
15278011,8087,17.5353138715971,"Low","Area"
15279011,8081,25.2566781090001,"Low","Area"
15280911,8101,48.2755341233896,"Low","Area"
15281011,8077,38.0017048261457,"Low","Area"
15281111,8045,46.5749202006062,"Low","Area"
15281211,8045,46.5749202006062,"Low","Area"
15281311,8045,46.5749202006062,"Low","Area"
15281911,8103,24.1243548189278,"Low","Area"
15282111,8045,37.8698615666981,"Low","Area"
15282211,8045,37.8698615666981,"Low","Area"
15282311,8045,37.8698615666981,"Low","Area"
15282411,8045,37.8698615666981,"Low","Area"
15282511,8045,37.8698615666981,"Low","Area"
15282611,8045,37.8698615666981,"Low","Area"
15282711,8045,37.8698615666981,"Low","Area"
15282811,8045,37.8698615666981,"Low","Area"
15282911,8045,37.8698615666981,"Low","Area"
15285011,8045,37.8698615666981,"Low","Area"
15285211,8045,74.0301283799633,"Low","Area"
15286811,8103,46.5749202006062,"Low","Area"
15287311,8045,37.8698615666981,"Low","Area"
15287411,8077,37.8698615666981,"Low","Area"
15287511,8077,37.8698615666981,"Low","Area"
15287611,8077,37.8698615666981,"Low","Area"
15287711,8077,37.8698615666981,"Low","Area"
15287811,8077,37.8698615666981,"Low","Area"
15287911,8077,37.8698615666981,"Low","Area"
15288011,8077,37.8698615666981,"Low","Area"
15288111,8077,37.8698615666981,"Low","Area"
15288211,8045,46.5749202006062,"Low","Area"
15288311,8045,46.5749202006062,"Low","Area"
15288411,8103,37.8698615666981,"Low","Area"
15288511,8103,37.8698615666981,"Low","Area"
15288711,8103,37.8698615666981,"Low","Area"
15288811,8103,37.8698615666981,"Low","Area"
15289511,8081,37.8698615666981,"Low","Area"
15289611,8071,29.3064789575191,"Low","Area"
15289711,8071,47.824486468096,"Low","Area"
15289811,8071,30.9424180233122,"Low","Area"
15289911,8071,28.9130500080559,"Low","Area"
15290311,8081,46.5749202006062,"Low","Area"
15290411,8107,46.5749202006062,"Low","Area"
15290811,8081,37.8698615666981,"Low","Area"
15291011,8081,37.8698615666981,"Low","Area"
15291111,8081,37.8698615666981,"Low","Area"
15292311,8081,46.5749202006062,"Low","Area"
15293011,8081,37.8085555625021,"Low","Area"
15293811,8081,37.8698615666981,"Low","Area"
15293911,8081,37.8698615666981,"Low","Area"
15294011,8081,37.8698615666981,"Low","Area"
15294111,8081,37.8698615666981,"Low","Area"
15294211,8103,37.8698615666981,"Low","Area"
15294811,8081,46.5749202006062,"Low","Area"
15294911,8103,37.8698615666981,"Low","Area"
15295011,8103,37.8698615666981,"Low","Area"
15295111,8103,37.8698615666981,"Low","Area"
15295311,8045,46.5749202006062,"Low","Area"
15295511,8045,56.0684913944983,"Low","Area"
15295611,8045,37.8698615666981,"Low","Area"
15295711,8045,37.8698615666981,"Low","Area"
15295811,8045,38.0017048261457,"Low","Area"
15296011,8045,37.8698615666981,"Low","Area"
15296111,8045,37.8698615666981,"Low","Area"
15296211,8045,46.5749202006062,"Low","Area"
15296311,8045,37.8698615666981,"Low","Area"
15296411,8045,37.8698615666981,"Low","Area"
15296511,8045,46.5749202006062,"Low","Area"
15296611,8103,37.8698615666981,"Low","Area"
15296711,8103,37.8698615666981,"Low","Area"
15296811,8103,37.8698615666981,"Low","Area"
15296911,8103,37.8698615666981,"Low","Area"
15297011,8103,46.5749202006062,"Low","Area"
15297211,8103,46.5749202006062,"Low","Area"
15297311,8045,37.8698615666981,"Low","Area"
15297411,8045,37.8698615666981,"Low","Area"
15297511,8103,46.5749202006062,"Low","Area"
15297611,8103,46.5749202006062,"Low","Area"
15297711,8103,37.8698615666981,"Low","Area"
15297811,8045,24.5750776163155,"Low","Area"
15297911,8045,46.5749202006062,"Low","Area"
15298011,8103,38.0017048261457,"Low","Area"
15298111,8045,37.8698615666981,"Low","Area"
15298211,8045,37.8698615666981,"Low","Area"
15298311,8045,37.915444386241,"Low","Area"
15298411,8123,55.2375258470697,"Low","Area"
15298511,8045,46.5749202006062,"Low","Area"
15298611,8045,46.5749202006062,"Low","Area"
15298711,8045,38.0017048261457,"Low","Area"
15298811,8045,46.5749202006062,"Low","Area"
15298911,8045,56.0684913944983,"Low","Area"
15299011,8045,46.5749202006062,"Low","Area"
15299111,8045,37.8698615666981,"Low","Area"
15299311,8045,37.8698615666981,"Low","Area"
15299511,8045,46.5749202006062,"Low","Area"
15299611,8045,46.5749202006062,"Low","Area"
15299711,8045,37.8698615666981,"Low","Area"
15299811,8045,46.5749202006062,"Low","Area"
15300011,8045,37.8698615666981,"Low","Area"
15300111,8045,46.5749202006062,"Low","Area"
15300211,8045,46.5749202006062,"Low","Area"
15300411,8045,38.0017048261457,"Low","Area"
15300511,8103,37.915444386241,"Low","Area"
15300611,8103,38.0017048261457,"Low","Area"
15300811,8045,46.5749202006062,"Low","Area"
15300911,8045,37.8698615666981,"Low","Area"
15301011,8045,46.5749202006062,"Low","Area"
15301111,8045,38.0017048261457,"Low","Area"
15301211,8045,37.8698615666981,"Low","Area"
15301311,8045,37.8698615666981,"Low","Area"
15301411,8045,37.8698615666981,"Low","Area"
15301511,8045,37.8698615666981,"Low","Area"
15301611,8045,37.8698615666981,"Low","Area"
15301711,8045,37.8698615666981,"Low","Area"
15301811,8045,46.5749202006062,"Low","Area"
15301911,8045,46.5749202006062,"Low","Area"
15302011,8045,46.5749202006062,"Low","Area"
15302211,8045,37.8698615666981,"Low","Area"
15303011,8045,37.915444386241,"Low","Area"
15303211,8045,38.0017048261457,"Low","Area"
15303711,8103,38.0017048261457,"Low","Area"
15303811,8045,46.5749202006062,"Low","Area"
15303911,8045,37.8698615666981,"Low","Area"
15304011,8045,37.8698615666981,"Low","Area"
15304111,8045,37.8698615666981,"Low","Area"
15304211,8045,37.8698615666981,"Low","Area"
15304311,8045,37.8698615666981,"Low","Area"
15304411,8045,37.8698615666981,"Low","Area"
15304511,8045,37.8698615666981,"Low","Area"
15304611,8103,37.8698615666981,"Low","Area"
15304711,8103,38.0017048261457,"Low","Area"
15304911,8045,38.0017048261457,"Low","Area"
15306311,8045,37.8698615666981,"Low","Area"
15306411,8045,46.5749202006062,"Low","Area"
15306511,8045,38.0017048261457,"Low","Area"
15306711,8045,37.8698615666981,"Low","Area"
15306811,8045,37.8698615666981,"Low","Area"
15306911,8045,38.0017048261457,"Low","Area"
15307111,8045,37.8698615666981,"Low","Area"
15307211,8045,46.5749202006062,"Low","Area"
15307311,8045,46.5749202006062,"Low","Area"
15307411,8045,37.8698615666981,"Low","Area"
15307511,8045,37.8698615666981,"Low","Area"
15307611,8045,38.0017048261457,"Low","Area"
15307711,8045,38.0017048261457,"Low","Area"
15308311,8045,37.8698615666981,"Low","Area"
15308411,8045,37.8698615666981,"Low","Area"
15308511,8045,65.4099584635537,"Low","Area"
15308611,8045,46.5749202006062,"Low","Area"
15308711,8045,37.8698615666981,"Low","Area"
15308811,8045,38.0017048261457,"Low","Area"
15308911,8103,38.0017048261457,"Low","Area"
15309011,8103,37.8698615666981,"Low","Area"
15309111,8103,38.0017048261457,"Low","Area"
15309211,8103,46.5749202006062,"Low","Area"
15309311,8103,37.8698615666981,"Low","Area"
15309411,8103,37.8698615666981,"Low","Area"
15309511,8045,37.8698615666981,"Low","Area"
15309611,8045,38.0017048261457,"Low","Area"
15309711,8045,38.0017048261457,"Low","Area"
15310211,8045,37.8698615666981,"Low","Area"
15310411,8045,37.8698615666981,"Low","Area"
15310511,8045,38.0017048261457,"Low","Area"
15310811,8045,37.8698615666981,"Low","Area"
15310911,8045,46.5749202006062,"Low","Area"
15311011,8045,37.8698615666981,"Low","Area"
15311311,8045,37.8698615666981,"Low","Area"
15311611,8045,46.5749202006062,"Low","Area"
15311711,8045,46.5749202006062,"Low","Area"
15311811,8045,37.8698615666981,"Low","Area"
15312011,8045,37.8698615666981,"Low","Area"
15312111,8045,46.5749202006062,"Low","Area"
15312211,8045,46.5749202006062,"Low","Area"
15312311,8045,37.8698615666981,"Low","Area"
15313311,8123,12.7341877493266,"Low","Area"
15318611,8777,0,"Low","Area"
15334111,28131,112.257483352954,"Low","Med 150"
15404111,21047,7.72771254730921,"Low","Area"
15408111,48187,80.5469458735958,"Low","Med 150"
15408211,48201,35.4156434282221,"Low","Area"
15410111,51107,0,"Low","Area"
15414111,21093,24.204819677723,"Low","Area"
15432111,51029,0,"Low","Area"
15434111,37021,112.566960824838,"Low","Med 150"
15434211,37021,106.597525342298,"Low","Med 150"
15434311,37021,52.4444005373616,"Low","Area"
15434411,37021,86.8410753551876,"Low","Med 150"
15434511,37021,40.8581945469661,"Low","Area"
15434711,37021,13.5458480536702,"Low","Area"
15435011,37021,95.2378800704368,"Low","Med 150"
15435111,37021,52.8122295045899,"Low","Area"
15435211,37021,70.6656864592251,"Low","Area"
15435511,37021,31.729279883536,"Low","Area"
15435611,37021,19.9685761513845,"Low","Area"
15435711,37021,17.4768758141403,"Low","Area"
15435811,37021,58.0165247572154,"Low","Area"
15436011,37021,58.574210491808,"Low","Area"
15436111,37021,61.355817751313,"Low","Area"
15436311,37021,35.6069869345205,"Low","Area"
15436511,37021,59.2192015317009,"Low","Area"
15436711,37021,30.368221917358,"Low","Area"
15436911,37021,48.6233124685217,"Low","Area"
15437111,37021,51.5368228481711,"Low","Area"
15437411,37021,72.8353088971367,"Low","Area"
15437811,37021,35.8369198235303,"Low","Area"
15437911,37021,28.3493351244781,"Low","Area"
15438411,37021,75.798841433057,"Low","Med 150"
15439011,37021,98.2103838028871,"Low","Med 150"
15439111,37021,52.2617233988294,"Low","Area"
15439211,37021,35.4466323373844,"Low","Area"
15439311,37021,52.1541325047024,"Low","Area"
15439411,37021,73.1909987925099,"Low","Area"
15439511,37021,25.7989559866234,"Low","Area"
15439611,37021,90.4727500385979,"Low","Med 150"
15442211,37021,82.2885257523772,"Low","Med 150"
15442311,37021,18.6749851200375,"Low","Area"
15446111,29119,94.7203119222375,"Low","Med 150"
15446311,29083,96.9959644137742,"Low","Med 150"
15446411,29021,149.354935118914,"Low","Med 150"
15446511,29225,27.3561022592398,"Low","Area"
15446811,29225,104.848008133685,"Low","Med 150"
15448111,29047,74.6221752576828,"Low","Area"
15448511,36035,89.2188153938317,"Low","Med 150"
15448611,36011,81.0601129644389,"Low","Med 150"
15448711,36067,189.692457216892,"Low","Med 150"
15449011,36101,79.7104914300048,"Low","Med 150"
15449111,36003,56.1592313835621,"Low","Area"
15449311,36063,57.9760017516252,"Low","Area"
15450111,4013,184.027338227425,"Low","Med 150"
15450411,72013,0,"Low","Area"
15472411,16039,537.075535453894,"Medium","Tall 300"
15472611,16079,52.4486340725574,"Low","Area"
15472711,16055,432.746487592053,"Medium","Tall 300"
15472811,16019,117.013242545857,"Low","Med 150"
15472911,16005,168.144912180331,"Low","Med 150"
15473011,16001,88.8240784072799,"Low","Med 150"
15473111,36083,306.168058205297,"Medium","Tall 300"
15473311,16011,39.8710774377063,"Low","Area"
15478211,25017,39.4620778218883,"Low","Area"
15478911,25009,41.6772237224614,"Low","Area"
15479811,25015,85.2067131036766,"Low","Med 150"
15480711,25027,45.3593804606649,"Low","Area"
15488311,36103,92.697963644937,"Low","Med 150"
15490211,40051,67.2157938234439,"Low","Area"
15490311,40017,57.2289168422978,"Low","Area"
15490511,40143,66.6344123849564,"Low","Area"
15490611,40045,52.4338548988021,"Low","Area"
15490811,40063,39.3954434955263,"Low","Area"
15490911,40121,69.7924394038593,"Low","Area"
15491011,40121,39.3962620779474,"Low","Area"
15491111,40063,62.4933810685978,"Low","Area"
15491211,40011,68.0211707295206,"Low","Area"
15491411,40121,39.3954434955263,"Low","Area"
15491511,40121,44.9798150032246,"Low","Area"
15491611,40029,70.1547707295206,"Low","Area"
15491711,40131,61.1353676430687,"Low","Area"
15491811,40029,19.110201072636,"Low","Area"
15491911,40017,68.609040249249,"Low","Area"
15494111,28141,52.6078143200301,"Low","Area"
15496111,13021,112.760334729475,"Low","Med 150"
15496311,40049,63.8173839205637,"Low","Area"
15496511,40153,54.9310402223371,"Low","Area"
15498111,13001,89.2758829180777,"Low","Med 150"
15498211,13087,131.79259302361,"Low","Med 150"
15500211,13009,116.45820205787,"Low","Med 150"
15502111,13313,92.0608490893865,"Low","Med 150"
15502311,13303,445.833705125689,"Medium","Tall 300"
15504111,13303,538.446131234607,"Medium","Tall 300"
15504211,13045,129.064028014256,"Low","Med 150"
15504311,13051,387.240193455386,"Medium","Tall 300"
15508111,13299,41.5754026226428,"Low","Area"
15508211,13297,503.278065238614,"Medium","Tall 300"
15510211,72057,0,"Low","Area"
15510411,72033,0,"Low","Area"
15511411,72031,0,"Low","Area"
15511911,72113,0,"Low","Area"
15512011,72013,0,"Low","Area"
15512111,72061,0,"Low","Area"
15512211,72069,0,"Low","Area"
15512711,72025,0,"Low","Area"
15513311,72057,0,"Low","Area"
15513411,72031,0,"Low","Area"
15513511,72111,0,"Low","Area"
15513611,72029,0,"Low","Area"
15514211,72035,0,"Low","Area"
15514411,72061,0,"Low","Area"
15514811,72127,0,"Low","Area"
15514911,72057,0,"Low","Area"
15515011,72097,0,"Low","Area"
15515111,72145,0,"Low","Area"
15515211,72151,0,"Low","Area"
15515511,72127,0,"Low","Area"
15515611,72153,0,"Low","Area"
15516011,72021,0,"Low","Area"
15516111,72145,0,"Low","Area"
15516211,72091,0,"Low","Area"
15516311,72123,0,"Low","Area"
15516811,72033,0,"Low","Area"
15516911,72061,0,"Low","Area"
15517311,72021,0,"Low","Area"
15517711,72069,0,"Low","Area"
15518011,25009,120.519633992718,"Low","Med 150"
15518711,25009,47.697117833517,"Low","Area"
15518811,21017,75.7487319548727,"Low","Med 150"
15519111,21017,41.1635557863354,"Low","Area"
15519211,21067,57.3197911303803,"Low","Area"
15519311,21095,51.7844178086747,"Low","Area"
15519411,21229,72.7422382787287,"Low","Area"
15519511,21101,43.155190584083,"Low","Area"
15519611,21013,76.5718549022828,"Low","Med 150"
15519711,21095,75.0783416611996,"Low","Med 150"
15519911,21013,50.5299316510768,"Low","Area"
15520011,21173,68.5881300807531,"Low","Area"
15520511,21031,28.591080294628,"Low","Area"
15520711,21017,53.2250643721759,"Low","Area"
15520911,21049,71.2613372493867,"Low","Area"
15521211,21029,51.4821064011567,"Low","Area"
15522111,32003,92.6930577956916,"Low","Med 150"
15522211,21091,70.1254608986025,"Low","Area"
15522511,21209,34.0774293059913,"Low","Area"
15523411,21003,115.468679334281,"Low","Med 150"
15524111,40135,43.8688575254471,"Low","Area"
15524211,40139,46.0725341957069,"Low","Area"
15524311,40125,145.286467092602,"Low","Med 150"
15524411,40109,79.8897078538428,"Low","Med 150"
15524511,40031,107.373984569374,"Low","Med 150"
15524611,40129,70.6353887422815,"Low","Area"
15524811,40009,72.1049980925043,"Low","Area"
15525111,40137,15.0191936591893,"Low","Area"
15525211,40153,53.6691072826228,"Low","Area"
15525311,40121,69.4864540387991,"Low","Area"
15525411,40063,69.4864540387991,"Low","Area"
15525511,40121,70.1547707295206,"Low","Area"
15525611,40017,62.4933810685978,"Low","Area"
15525811,40129,56.9119209640978,"Low","Area"
15525911,13293,534.583483385687,"Medium","Tall 300"
15526011,40029,98.1852573550132,"Low","Med 150"
15526111,35001,12.5774524610426,"Low","Area"
15526211,40029,70.6353887422815,"Low","Area"
15526311,40007,53.6691072826228,"Low","Area"
15526411,40077,22.8112432040672,"Low","Area"
15526511,40077,68.2161013281399,"Low","Area"
15526611,40079,15.1055633533723,"Low","Area"
15526711,40079,15.1088747535757,"Low","Area"
15526911,13139,115.241516311004,"Low","Med 150"
15528111,27123,104.862461217266,"Low","Med 150"
15529411,55009,78.4769224492273,"Low","Med 150"
15530111,55031,101.833885513734,"Low","Med 150"
15530211,47065,0,"Low","Area"
15530311,53011,71.5653016228596,"Low","Area"
15532111,72091,0,"Low","Area"
15532211,72013,0,"Low","Area"
15534911,13089,24.9590790426415,"Low","Area"
15535111,21777,0,"Low","Area"
15535211,21777,0,"Low","Area"
15535311,21777,0,"Low","Area"
15535411,21777,0,"Low","Area"
15535511,21777,0,"Low","Area"
15536011,21777,0,"Low","Area"
15536211,21777,0,"Low","Area"
15536511,21777,0,"Low","Area"
15536611,21777,0,"Low","Area"
15536711,21777,0,"Low","Area"
15538011,21777,0,"Low","Area"
15539011,21777,0,"Low","Area"
15539511,21777,0,"Low","Area"
15539611,21777,0,"Low","Area"
15540411,21777,0,"Low","Area"
15542011,21777,0,"Low","Area"
15542511,21777,0,"Low","Area"
15542611,21777,0,"Low","Area"
15543411,21777,0,"Low","Area"
15543511,21777,0,"Low","Area"
15543711,21777,0,"Low","Area"
15543811,13095,53.9509161173039,"Low","Area"
15544011,13115,23.6622604115526,"Low","Area"
15544111,2020,0,"Low","Area"
15544211,13117,145.106052833052,"Low","Med 150"
15544311,21145,74.3748500389172,"Low","Area"
15544511,21101,67.638282335148,"Low","Area"
15544811,55039,93.5482182808654,"Low","Med 150"
15546211,28139,53.7426598329692,"Low","Area"
15548111,35001,10.505974923091,"Low","Area"
15548211,13129,42.6382459182141,"Low","Area"
15548311,13133,67.7673709287461,"Low","Area"
15548411,35001,112.479490945955,"Low","Med 150"
15548511,47065,0,"Low","Area"
15557811,47065,0,"Low","Area"
15558711,13149,515.511201581754,"Medium","Tall 300"
15558811,2122,0,"Low","Area"
15558911,2122,0,"Low","Area"
15559011,2185,0,"Low","Area"
15559111,13149,634.208015744762,"Medium","Tall 300"
15559911,2122,0,"Low","Area"
15560111,13153,271.368768406947,"Medium","Tall 300"
15560211,12083,54.0739817722442,"Low","Area"
15560311,12099,50.9243981660877,"Low","Area"
15560411,12081,74.9000104175226,"Low","Area"
15560511,12095,116.380018496658,"Low","Med 150"
15560611,12057,55.2932321967895,"Low","Area"
15560711,12111,28.9572528894733,"Low","Area"
15560811,12001,68.5208660327935,"Low","Area"
15560911,12086,27.6892921808785,"Low","Area"
15561111,12001,303.504154540002,"Medium","Tall 300"
15561711,12086,24.6006016024689,"Low","Area"
15562011,13163,112.635329691995,"Low","Med 150"
15562111,13171,58.395159291701,"Low","Area"
15562211,40139,45.8732756368706,"Low","Area"
15562311,40029,75.0521565181522,"Low","Med 150"
15563511,47037,0,"Low","Area"
15564611,47037,0,"Low","Area"
15565411,47037,0,"Low","Area"
15565911,47037,0,"Low","Area"
15566811,47037,0,"Low","Area"
15567211,47037,0,"Low","Area"
15567411,47037,0,"Low","Area"
15567811,47037,0,"Low","Area"
15567911,47037,0,"Low","Area"
15568211,47037,0,"Low","Area"
15568411,47037,0,"Low","Area"
15568511,47037,0,"Low","Area"
15576211,12083,27.6309088447276,"Low","Area"
15578111,13175,95.3767701712982,"Low","Med 150"
15578211,13255,94.1433290025335,"Low","Med 150"
15578511,47065,0,"Low","Area"
15578711,13205,89.83028890284,"Low","Med 150"
15578811,13205,368.523072810304,"Medium","Tall 300"
15578911,13207,451.477308771992,"Medium","Tall 300"
15580111,13205,313.661829103519,"Medium","Tall 300"
15582311,55141,32.8157139099692,"Low","Area"
15582411,55139,44.2823091255201,"Low","Area"
15582511,55075,89.9701840227026,"Low","Med 150"
15582811,55015,82.9674391106843,"Low","Med 150"
15583211,55073,43.6473326647061,"Low","Area"
15583411,55141,52.6656501192068,"Low","Area"
15583511,55121,26.2047242952462,"Low","Area"
15583611,55081,40.5303242952462,"Low","Area"
15584411,55009,13.9604720432808,"Low","Area"
15584611,55137,67.687127437155,"Low","Area"
15584711,55127,182.984946414419,"Low","Med 150"
15584811,55083,62.0124945845879,"Low","Area"
15588111,35001,17.4552577107728,"Low","Area"
15588211,9009,355.630870865071,"Medium","Tall 300"
15588311,9011,26.456087252669,"Low","Area"
15588411,9011,52.5455378421517,"Low","Area"
15588511,9011,86.8239206787327,"Low","Med 150"
15588611,9009,23.2782537752217,"Low","Area"
15589111,20007,0,"Low","Area"
15593111,20151,0,"Low","Area"
15593411,20155,0,"Low","Area"
15595811,20205,0,"Low","Area"
15599711,20003,0,"Low","Area"
15599811,20209,0,"Low","Area"
15602211,13233,490.441309182834,"Medium","Tall 300"
15602311,13227,60.32942811099,"Low","Area"
15602411,13215,60.785865500287,"Low","Area"
15602511,13005,73.7497341394427,"Low","Area"
15604211,13301,101.624067732358,"Low","Med 150"
15604311,13299,46.2479079220371,"Low","Area"
15604411,13245,0,"Low","Area"
15604511,13217,68.2407205775802,"Low","Area"
15604611,13285,166.228491552892,"Low","Med 150"
15604711,13297,494.223739483827,"Medium","Tall 300"
15604811,46099,98.6375568403361,"Low","Med 150"
15604911,28049,127.363669747042,"Low","Med 150"
15605011,46099,105.115263441492,"Low","Med 150"
15605211,37125,31.24626331088,"Low","Area"
15605511,37017,49.6636907051436,"Low","Area"
15605611,37051,72.8426752787216,"Low","Area"
15605711,37051,59.408066273016,"Low","Area"
15605811,37093,25.335474647602,"Low","Area"
15605911,37167,119.59422792647,"Low","Med 150"
15606011,37045,12.5552363736321,"Low","Area"
15606111,37097,68.2544708155582,"Low","Area"
15606211,37097,138.654550046976,"Low","Med 150"
15606311,37159,62.982475398575,"Low","Area"
15606611,37159,65.6265313553612,"Low","Area"
15606811,37081,227.127847399349,"Low","Tall 300"
15606911,37057,241.072283868574,"Low","Tall 300"
15607011,37035,68.0036334587236,"Low","Area"
15607211,37191,15.4085030825076,"Low","Area"
15607411,37147,105.152032009875,"Low","Med 150"
15607611,37085,71.230622797527,"Low","Area"
15607711,37183,127.823427555667,"Low","Med 150"
15607811,37183,37.9405530965073,"Low","Area"
15608011,37169,97.4595979677822,"Low","Med 150"
15608211,37085,38.1406155898854,"Low","Area"
15608311,37153,36.4984716718889,"Low","Area"
15608411,37129,27.5533633190443,"Low","Area"
15608611,37057,19.7618085299652,"Low","Area"
15608811,37085,0,"Low","Area"
15608911,37111,25.9228427242005,"Low","Area"
15609111,37183,34.954624452559,"Low","Area"
15609211,37037,116.897016348827,"Low","Med 150"
15609411,37163,59.9927646277443,"Low","Area"
15609511,37155,29.003654350274,"Low","Area"
15609611,37179,32.5343380240162,"Low","Area"
15609811,37151,33.4537489289129,"Low","Area"
15609911,37063,75.0728489775575,"Low","Med 150"
15610011,37123,52.2164894754034,"Low","Area"
15610111,37063,90.411063726367,"Low","Med 150"
15610311,37153,32.7789634385189,"Low","Area"
15610511,37183,70.9845603707855,"Low","Area"
15610611,37081,81.997267256505,"Low","Med 150"
15610811,37031,13.3873017245197,"Low","Area"
15610911,37097,78.2678312342042,"Low","Med 150"
15611111,37145,120.422799204187,"Low","Med 150"
15611211,37061,32.6859827676843,"Low","Area"
15611311,37091,147.917084879644,"Low","Med 150"
15611411,37157,50.068626941463,"Low","Area"
15611511,37163,91.9841081520917,"Low","Med 150"
15611611,37057,27.1795457092341,"Low","Area"
15611711,37129,38.8650289776819,"Low","Area"
15611811,37193,31.3861181994542,"Low","Area"
15611911,37159,13.604538175638,"Low","Area"
15612211,37153,31.7707026427272,"Low","Area"
15612311,37023,33.6958591303531,"Low","Area"
15612411,37027,46.2788285485396,"Low","Area"
15612511,37027,49.664909520568,"Low","Area"
15612611,37161,37.368369584733,"Low","Area"
15612811,37147,46.5587412503816,"Low","Area"
15612911,37157,88.0633762176887,"Low","Med 150"
15613011,37147,81.4631511719578,"Low","Med 150"
15613111,37129,24.652753772088,"Low","Area"
15613211,37147,76.9909517819711,"Low","Med 150"
15613311,37107,67.0882142309295,"Low","Area"
15613411,37083,12.1453402841023,"Low","Area"
15613511,37109,28.2708724379676,"Low","Area"
15613611,37015,129.482572627568,"Low","Med 150"
15613711,37007,288.793538044016,"Medium","Tall 300"
15613911,37151,25.0958182826764,"Low","Area"
15614011,37081,26.5173031917717,"Low","Area"
15614111,37057,59.4088047765566,"Low","Area"
15614211,37157,12.0843287749496,"Low","Area"
15614311,37147,37.5491344150543,"Low","Area"
15614411,37191,51.222628753676,"Low","Area"
15614511,37055,67.0882142309295,"Low","Area"
15614611,37081,31.2244255310613,"Low","Area"
15614711,37035,66.9401382816795,"Low","Area"
15614811,37035,39.0382785947854,"Low","Area"
15614911,37035,43.6772141713347,"Low","Area"
15615011,37001,17.5961063707183,"Low","Area"
15615111,37081,22.1403133067115,"Low","Area"
15615211,37045,29.1262811740266,"Low","Area"
15615311,37159,24.8201385621875,"Low","Area"
15615411,37157,28.6230712811659,"Low","Area"
15615511,37123,39.7372036955797,"Low","Area"
15615611,37045,51.9948172873131,"Low","Area"
15615711,37063,99.3066677001998,"Low","Med 150"
15615911,37057,16.1248225874354,"Low","Area"
15616011,37081,90.7626994771164,"Low","Med 150"
15616111,37107,0,"Low","Area"
15616211,37035,93.7702859572403,"Low","Med 150"
15616311,37123,29.1263899505252,"Low","Area"
15616411,37151,118.917497800654,"Low","Med 150"
15616511,37081,25.9852529693891,"Low","Area"
15616711,37001,31.4334991479703,"Low","Area"
15616811,37189,25.5684821979793,"Low","Area"
15616911,37195,96.5739629610007,"Low","Med 150"
15617011,37139,29.1219403352256,"Low","Area"
15617111,37051,41.5310676463347,"Low","Area"
15617211,37035,28.8587357351572,"Low","Area"
15617311,37085,25.3172699787245,"Low","Area"
15617411,37003,42.8410368589097,"Low","Area"
15617511,37081,36.8962266911706,"Low","Area"
15617611,37101,14.6363977796679,"Low","Area"
15617711,37035,38.8126913858418,"Low","Area"
15617811,37023,89.8352383971598,"Low","Med 150"
15617911,37081,32.9464845166385,"Low","Area"
15618111,37047,12.9010328280898,"Low","Area"
15618211,37151,11.5211995548527,"Low","Area"
15618311,37105,96.7501013451521,"Low","Med 150"
15618411,37163,51.1295339931683,"Low","Area"
15618511,37127,19.366470528675,"Low","Area"
15618611,37133,28.8460539542409,"Low","Area"
15618711,37041,21.2360856064004,"Low","Area"
15618811,37081,64.6050390898331,"Low","Area"
15618911,37051,0,"Low","Area"
15619011,37089,35.6137711777419,"Low","Area"
15619111,37161,68.8353594710753,"Low","Area"
15619211,37183,32.0390648310616,"Low","Area"
15619311,37121,20.8301678675786,"Low","Area"
15619411,37023,91.2807082894751,"Low","Med 150"
15619511,28045,85.7936848518149,"Low","Med 150"
15619611,28059,51.7387670034513,"Low","Area"
15619711,28065,221.834388873465,"Low","Med 150"
15619811,28127,122.989849978538,"Low","Med 150"
15619911,28129,118.584926352283,"Low","Med 150"
15621311,42003,40.4225741880006,"Low","Area"
15621711,42003,96.649370742065,"Low","Med 150"
15622111,53057,100.319516248609,"Low","Med 150"
15622311,42003,155.279962382021,"Low","Med 150"
15624111,48027,40.0267866725643,"Low","Area"
15624311,48081,74.8632358191638,"Low","Area"
15624411,4009,79.6592533262185,"Low","Med 150"
15624511,48055,18.6813711752221,"Low","Area"
15624611,48067,127.315752439012,"Low","Med 150"
15624711,48071,60.9972996991124,"Low","Area"
15625011,48189,142.177500675812,"Low","Med 150"
15625211,48121,83.6021504940355,"Low","Med 150"
15625311,48121,8.62288460381761,"Low","Area"
15625611,48121,55.863464316447,"Low","Area"
15625711,48121,83.1130651668342,"Low","Med 150"
15625811,48139,35.8068089765384,"Low","Area"
15625911,48139,46.0314049776309,"Low","Area"
