FIPS,PEC Annual Area,PEC Annual P150,PEC Annual P300,PEC Winter Area,PEC Winter P150,PEC Winter P300,PEC Spring Area,PEC Spring P150,PEC Spring P300,PEC Summer Area,PEC Summer P150,PEC Summer P300,PEC Fall Area,PEC Fall P150,PEC Fall P300,SO2 Annual Area,SO2 Annual P150,SO2 Annual P300,SO2 Winter Area,SO2 Winter P150,SO2 Winter P300,SO2 Spring Area,SO2 Spring P150,SO2 Spring P300,SO2 Summer Area,SO2 Summer P150,SO2 Summer P300,SO2 Fall Area,SO2 Fall P150,SO2 Fall P300,NOX Annual Area,NOX Annual P150,NOX Annual P300,NOX Winter Area,NOX Winter P150,NOX Winter P300,NOX Spring Area,NOX Spring P150,NOX Spring P300,NOX Summer Area,NOX Summer P150,NOX Summer P300,NOX Fall Area,NOX Fall P150,NOX Fall P300,NH3 Annual Area,NH3 Annual P150,NH3 Annual P300,NH3 Winter Area,NH3 Winter P150,NH3 Winter P300,NH3 Spring Area,NH3 Spring P150,NH3 Spring P300,NH3 Summer Area,NH3 Summer P150,NH3 Summer P300,NH3 Fall Area,NH3 Fall P150,NH3 Fall P300
1001,1.002927255,1.005039903,1.00551586,1.004061344,1.006296515,1.006927851,1.001482652,1.003009072,1.003343363,1.001617619,1.002588738,1.002712297,1.003509811,1.006030435,1.006672565,1.008622815,1.00811869,1.009692836,1.01640349,1.017351555,1.016632358,1.004663077,1.003680057,1.007519396,1.004342447,1.002386118,1.004783,1.006137684,1.005847017,1.008091906,1.004318399,1.006907849,1.007113952,1.007048819,1.012188993,1.012175936,1.001652167,1.000535314,1.000627981,1.003447722,0.99378845,0.999697058,0.993134888,0.991393813,0.993001826,1.001094286,1.006034359,1.007787731,1.001574623,1.007184017,1.008480203,1.000337151,1.003976914,1.005785249,1.000951815,1.003039052,1.003942214,1.001322204,1.008698639,1.011923222
1003,1.00321642,1.005484079,1.005991675,1.00446725,1.007044705,1.007731197,1.002092086,1.003169884,1.00350626,1.001764566,1.00282565,1.002974247,1.003960706,1.0069432,1.007656215,1.010264078,1.010203756,1.010407088,1.018182929,1.019162268,1.018022283,1.005725736,1.004491772,1.005203813,1.005519954,1.005303322,1.006185574,1.006598297,1.005908254,1.009130223,1.004766975,1.007420305,1.007480895,1.008458576,1.013596229,1.013533407,1.001933907,1.000992673,1.001134371,1.002738919,0.995318422,0.99971693,0.992127197,0.991102572,0.992088842,1.001487735,1.007129854,1.008345027,1.001887603,1.007873147,1.00926008,1.001073959,1.005465036,1.005630343,1.00168925,1.004859637,1.005885644,1.001250712,1.009709663,1.011610479
1005,1.002937205,1.005100257,1.005596719,1.004120762,1.006514764,1.007164998,1.001891258,1.003083004,1.003419907,1.00169083,1.002733744,1.002867881,1.003473636,1.006285928,1.006994425,1.009196943,1.009110023,1.009049701,1.016903077,1.017783494,1.016618348,1.005556981,1.004451721,1.006282719,1.00566933,1.006370025,1.005415185,1.006436867,1.006872281,1.00820705,1.004656877,1.006833663,1.007059742,1.007252322,1.012643213,1.012593429,1.002701214,1.001269797,1.00114655,1.003099654,0.991211142,1.000218369,0.992964683,0.992234936,0.992830794,1.001137693,1.006346058,1.008674017,1.001639076,1.0072987,1.00863171,1.000794442,1.004679913,1.007300674,1.000899783,1.003512388,1.004511677,1.000939186,1.008714819,1.01325064
1007,1.003013187,1.004959134,1.005413365,1.004063642,1.006167991,1.006785236,1.001920748,1.003188276,1.003509907,1.001647725,1.002654814,1.002783795,1.003468451,1.005873596,1.006495664,1.008258551,1.007899461,1.009495443,1.015905804,1.016954326,1.017493427,1.005100954,1.004082333,1.00605128,1.004152973,1.001507471,1.005018503,1.006238718,1.00741523,1.007845473,1.004104053,1.006689758,1.0067126,1.006505945,1.011920379,1.011916944,1.002258897,1.000996575,1.00096629,1.003164554,0.994800764,0.999622328,0.993266876,0.993414003,0.993030398,1.001159348,1.005862089,1.007926828,1.001624558,1.007119655,1.008359942,1.00078944,1.004335276,1.006659334,1.001107028,1.002937478,1.003778633,1.000862398,1.007942967,1.012238833
1009,1.003148133,1.00476242,1.005168969,1.003943605,1.005825312,1.00642766,1.002609504,1.003394491,1.003695436,1.001956874,1.00312296,1.003269884,1.003570801,1.005531131,1.006056418,1.007986025,1.00734286,1.008393235,1.014640681,1.0154708,1.015669345,1.004698487,1.003738542,1.006195187,1.003827164,1.001888718,1.003064974,1.006005019,1.005978141,1.007670156,1.003706759,1.005733649,1.0060625,1.006270467,1.011049838,1.011143418,1.001919869,1.000879599,1.00095178,1.002716671,0.995590864,1.000109633,0.993774474,0.991654538,0.993498025,1.001578529,1.006188287,1.00783562,1.001515726,1.006945456,1.00816806,1.000683594,1.004142738,1.0057183,1.000749499,1.002719952,1.003651849,1.002954231,1.008913941,1.011941305
1011,1.002954373,1.005044201,1.005528847,1.004105421,1.006452493,1.007093295,1.002022037,1.003098776,1.003430595,1.00172117,1.002772359,1.002905224,1.003450266,1.006170342,1.006860213,1.008989413,1.008826944,1.008892332,1.016770333,1.017600032,1.016444885,1.005381456,1.004310358,1.006219926,1.005573998,1.006054257,1.005527418,1.006369176,1.007003082,1.008064348,1.004497018,1.006585688,1.006835915,1.007076948,1.012505479,1.012453046,1.00264572,1.001218807,1.001096057,1.003740302,0.991075865,1.000330418,0.993174375,0.992671982,0.992950088,1.001167111,1.006175818,1.008427477,1.001641889,1.007249136,1.008558011,1.000790173,1.004657958,1.007423301,1.001110825,1.003515332,1.004608387,1.000863739,1.008515218,1.013003223
1013,1.002903097,1.005158594,1.005671291,1.004158932,1.006631346,1.007284142,1.001704639,1.002967847,1.003310117,1.001564637,1.002545457,1.002665908,1.003407852,1.006309326,1.007041518,1.009350674,1.00911694,1.008826994,1.017145868,1.018104216,1.016785872,1.005364392,1.00427837,1.005418308,1.005358628,1.005807818,1.004909754,1.006480432,1.006616492,1.008223807,1.004784279,1.006955122,1.007234381,1.007567423,1.012774608,1.012713784,1.002253555,1.000955577,1.00093187,1.003347109,0.992075376,0.999980056,0.99280066,0.991343726,0.992771142,1.001061716,1.006239884,1.008645419,1.001650146,1.007383549,1.008740272,1.000673863,1.003959018,1.006153559,1.000791563,1.003220434,1.004201284,1.000709246,1.008468554,1.013455659
1015,1.003202585,1.004813233,1.005220318,1.004009437,1.005868014,1.006472583,1.002649259,1.003429092,1.003726964,1.001954861,1.003135798,1.00328219,1.003613086,1.005596221,1.006127009,1.0079584,1.007372821,1.008032762,1.014632929,1.015335925,1.015416878,1.004927525,1.003936271,1.005460501,1.004157024,1.002400817,1.003774642,1.00623145,1.00733401,1.007612957,1.003692322,1.00579576,1.00599631,1.006083831,1.01116711,1.011244035,1.002267768,1.001108489,1.001104156,1.002485662,0.99571916,1.000139784,0.993832429,0.993146881,0.993429439,1.001612296,1.006179115,1.008146439,1.001613095,1.007038562,1.008249068,1.000901718,1.004374853,1.006247366,1.000952977,1.002946402,1.003847694,1.002688987,1.008645859,1.012724607
1017,1.003135841,1.00497955,1.00542449,1.004060106,1.006122951,1.006748938,1.002308691,1.003329193,1.003646463,1.001815894,1.002909357,1.003044418,1.003634847,1.005923346,1.006515413,1.008263144,1.00767031,1.009080572,1.015675832,1.016378455,1.015808423,1.004946078,1.00393278,1.007184949,1.00456713,1.002833283,1.004952808,1.00610643,1.006362414,1.007920731,1.003926027,1.006363422,1.006521309,1.006410825,1.011877318,1.011884374,1.002460633,1.001102994,1.001025996,1.002710741,0.993591781,1.000018858,0.99351519,0.992553457,0.993135648,1.001306766,1.006153532,1.007941697,1.001646563,1.007151221,1.008403236,1.000698913,1.004650951,1.007173383,1.000977977,1.003205643,1.004075161,1.001831803,1.008945328,1.011839694
1019,1.003164596,1.00472359,1.005125382,1.003923199,1.00573796,1.006333292,1.002681436,1.003424677,1.003722858,1.001903827,1.003051926,1.003192346,1.003550377,1.005456635,1.005973432,1.007735006,1.007038135,1.008252151,1.014259953,1.014927493,1.015261342,1.004660584,1.003708247,1.00610688,1.003971663,1.00182048,1.003737108,1.005929894,1.006440852,1.007461105,1.00346453,1.005513625,1.005722478,1.005915095,1.010809617,1.010918195,1.002053679,1.000979314,1.001022204,1.002652219,0.995850613,1.000196274,0.994146105,0.993062428,0.993699499,1.001510791,1.005986017,1.007555979,1.001538566,1.006857702,1.008047244,1.000734377,1.004089777,1.00560897,1.000955886,1.002769942,1.003645449,1.002624179,1.008543681,1.011543811
1021,1.003000741,1.00496415,1.005423872,1.004053763,1.006204713,1.006828351,1.001983475,1.003195055,1.003514848,1.001659212,1.002668642,1.002793504,1.003493037,1.005924591,1.006551724,1.00838797,1.007985527,1.009669077,1.016022797,1.016984469,1.017115986,1.005144304,1.004117951,1.007038609,1.004329786,1.002063407,1.005112986,1.006172847,1.006882521,1.007923503,1.004170446,1.006670272,1.006731835,1.006636561,1.011970937,1.011967262,1.00243474,1.001114607,1.001045291,1.003245702,0.993983643,0.999755209,0.993289661,0.992983255,0.993053486,1.001162599,1.00594623,1.007881207,1.001609462,1.007115495,1.008370746,1.00067598,1.004534867,1.006816838,1.001074676,1.003049117,1.003916781,1.001160468,1.008360101,1.012119147
1023,1.002812687,1.005168477,1.00569687,1.004056694,1.006581114,1.007229387,1.001374877,1.002845416,1.003207149,1.001279975,1.002100291,1.002206364,1.003305787,1.006251259,1.006994491,1.009260922,1.008798556,1.009695944,1.017229028,1.01826582,1.017606642,1.005013906,1.003977691,1.005613157,1.004304821,1.002393256,1.005051665,1.006243202,1.006845465,1.008067023,1.004785288,1.007656948,1.007605298,1.007526299,1.01260693,1.012550964,1.001496177,1.000370292,1.000491602,1.004270031,0.993825696,0.998987919,0.992644207,0.992292362,0.992549511,1.000696759,1.005589135,1.00777544,1.001571445,1.007139233,1.008471149,1.000456073,1.002895915,1.004765012,1.001040307,1.002817426,1.003778704,0.999172996,1.00749728,1.012274824
1025,1.002871807,1.00519447,1.005719164,1.004132996,1.006692983,1.007349486,1.001602798,1.002878429,1.003235701,1.001428834,1.002337233,1.002454253,1.00336274,1.00633154,1.00707758,1.009412262,1.009412054,1.009777953,1.017455931,1.018554164,1.018057967,1.005253879,1.004171852,1.005350361,1.005334115,1.005133162,1.005803211,1.00634369,1.006972658,1.008168121,1.00475492,1.007344997,1.007416621,1.007607665,1.012879859,1.01280953,1.001809869,1.000625817,1.000694175,1.003992276,0.992727764,0.999614806,0.992663149,0.992481867,0.99258191,1.000815934,1.005807366,1.007961126,1.001629642,1.007287345,1.008633932,1.000567644,1.003248875,1.004954883,1.001213064,1.003335347,1.004350598,0.9992699,1.007599167,1.01229195
1027,1.003123929,1.004922104,1.005365778,1.004017804,1.006058618,1.006680794,1.002421483,1.003328365,1.003638176,1.001786109,1.002870874,1.002999922,1.003571525,1.00583522,1.006428718,1.008181956,1.007415828,1.008560943,1.015317671,1.016013341,1.015703227,1.004925286,1.00392289,1.005966964,1.004188765,1.001978897,1.004368219,1.00609708,1.006451424,1.007818509,1.003882521,1.006196073,1.00638045,1.006327501,1.011635473,1.011665495,1.002496272,1.001167321,1.001091241,1.00276855,0.994386471,1.000004183,0.993600208,0.992479748,0.993227807,1.001370785,1.006095722,1.007969168,1.001590782,1.007072908,1.008320439,1.000795343,1.004372862,1.006726301,1.000869683,1.002800924,1.003640906,1.002110467,1.009073643,1.012520924
1029,1.003279076,1.004842937,1.005246563,1.004040422,1.005883922,1.006489766,1.002848135,1.003539175,1.003832601,1.00195004,1.003132247,1.003275294,1.003668686,1.005592623,1.006109197,1.008032188,1.007197594,1.007651539,1.014630119,1.015217309,1.014838573,1.004876561,1.003890689,1.005015433,1.004187699,1.002561607,1.003734725,1.006087077,1.006544487,1.00761084,1.003649185,1.005519167,1.005752419,1.006101558,1.011206513,1.011281382,1.002549432,1.001281964,1.001214483,1.002817276,0.995599807,1.000204163,0.994046778,0.992682436,0.993554281,1.001709195,1.006325652,1.008086626,1.001631263,1.007109524,1.008324897,1.001040157,1.004639069,1.007033087,1.001029156,1.00295804,1.003923883,1.002909228,1.008867507,1.011925713
1031,1.002947419,1.005183574,1.005691422,1.004211085,1.00671165,1.007370424,1.001819589,1.002985896,1.003326679,1.001586108,1.002588924,1.002712895,1.003474663,1.006355345,1.007077717,1.009723804,1.009487959,1.009078171,1.017333895,1.018327863,1.016729627,1.005549977,1.004416829,1.006328639,1.005489658,1.006846372,1.004375306,1.00634337,1.005215018,1.008352513,1.00496182,1.006898576,1.00727915,1.007961984,1.01287029,1.012824711,1.002227159,1.001005085,1.001008135,1.003115985,0.992329297,0.999974728,0.992831733,0.989880518,0.992888266,1.001041943,1.00664929,1.008639869,1.001630297,1.007500736,1.008883192,1.000660879,1.004632335,1.006404346,1.00067661,1.003446007,1.004474298,1.000729637,1.008641771,1.012228135
1033,1.002965048,1.004627323,1.005053668,1.003736243,1.005680768,1.006284908,1.002451505,1.00319829,1.003518049,1.001744749,1.002807938,1.002943653,1.003327188,1.005412837,1.005977656,1.007978091,1.007505913,1.008333687,1.014410047,1.015240959,1.015939519,1.004696453,1.003745863,1.005599809,1.004038646,1.002281298,1.003437216,1.00602654,1.00733799,1.007389273,1.003563116,1.005921522,1.006042847,1.006069528,1.010727115,1.010843189,1.001472911,1.000508861,1.000656291,1.003398087,0.995726912,1.000004956,0.993908043,0.993596584,0.993558912,1.001703925,1.005915779,1.008112964,1.001364908,1.006536557,1.007753289,1.000546318,1.003067665,1.00453576,1.000843348,1.002209498,1.003136668,1.00338957,1.008871448,1.013726521
1035,1.002920849,1.005230336,1.005755629,1.004193546,1.006756459,1.007417262,1.001713456,1.002890574,1.003237856,1.001454407,1.002386283,1.002498943,1.003429715,1.006405316,1.007151035,1.009497701,1.009472253,1.009544014,1.017522312,1.018590078,1.017746825,1.005363098,1.004253594,1.005320483,1.005430689,1.005721984,1.005509534,1.006398843,1.006423801,1.0083294,1.0047394,1.007220725,1.007377496,1.007724646,1.013017734,1.012942921,1.001980125,1.000794549,1.000840365,1.003351938,0.992853649,0.999677259,0.992713684,0.991695768,0.992672497,1.001052585,1.00630467,1.008370546,1.001666076,1.007427068,1.008791696,1.000639024,1.003844223,1.005364551,1.001012401,1.003510795,1.004460302,1.000446186,1.00861607,1.012884271
1037,1.003053954,1.00496493,1.005420892,1.004037539,1.006163076,1.006789828,1.002133024,1.003215901,1.003535874,1.00174712,1.002795444,1.00292469,1.003543285,1.005917988,1.006532288,1.008278799,1.007810127,1.009565954,1.015824406,1.016676717,1.01668441,1.004948843,1.003936845,1.007121958,1.004341787,1.001944319,1.005103187,1.006136284,1.006754756,1.007918104,1.00402719,1.006661228,1.006763668,1.006522254,1.011899246,1.011904216,1.002235124,1.000954885,1.000924795,1.002916757,0.993706834,0.999922592,0.993366431,0.992945306,0.993067248,1.00120119,1.005927279,1.00776859,1.001610133,1.007088435,1.0083409,1.00062086,1.004418871,1.006602592,1.001004176,1.003048535,1.003879725,1.001513698,1.008715007,1.012185526
1039,1.002909395,1.005240041,1.005762191,1.004221381,1.006776033,1.007438533,1.001593653,1.002925515,1.003270612,1.001527775,1.002485906,1.002602617,1.003475859,1.006423932,1.007160547,1.009792038,1.009602512,1.009307245,1.017533321,1.018593736,1.017165546,1.005497715,1.004365767,1.005851325,1.005486509,1.006506434,1.004703118,1.006367042,1.00528235,1.008412749,1.004962716,1.007033011,1.007397742,1.008046642,1.012988876,1.01293056,1.002085088,1.000906946,1.000944493,1.003202719,0.99263888,0.999935223,0.992718753,0.989905682,0.992776738,1.001061933,1.006604863,1.008557577,1.00163855,1.007513129,1.008901532,1.000647512,1.004310764,1.005833849,1.00076921,1.003497957,1.00448904,1.000744961,1.008798655,1.012446771
1041,1.00292717,1.005155815,1.005664406,1.004168158,1.006625792,1.007278468,1.001793027,1.003004635,1.003343772,1.001604549,1.002606625,1.002729193,1.003437565,1.00631349,1.007038714,1.009420818,1.009128665,1.008747037,1.017106978,1.018051641,1.016559543,1.005419604,1.004325389,1.005692522,1.005384125,1.006133213,1.004614262,1.006444644,1.006145585,1.008264242,1.004827147,1.006854688,1.007202065,1.00762801,1.012757007,1.012702972,1.002360176,1.001044181,1.001001752,1.003298448,0.991920398,1.000078025,0.992841855,0.990763917,0.992831659,1.001101777,1.006398473,1.008727568,1.001647412,1.007417114,1.008779793,1.000683567,1.00420924,1.006452553,1.000710455,1.003237885,1.004244503,1.000940101,1.008687694,1.013297429
1043,1.003153774,1.004746144,1.005157198,1.00391666,1.005804875,1.006405251,1.00271705,1.003359199,1.003663652,1.001862371,1.00298666,1.003125433,1.003513824,1.005491031,1.006023256,1.008115338,1.007490113,1.008032804,1.014538203,1.015461365,1.015649382,1.004734149,1.003777026,1.005464995,1.003751552,1.002130786,1.002432575,1.006127364,1.006113283,1.007663777,1.003830359,1.005778637,1.006157831,1.006402431,1.010969806,1.011074549,1.001803082,1.000794813,1.000892102,1.002749196,0.995843481,0.999996745,0.993717445,0.991066835,0.993519326,1.001841965,1.006354618,1.008314157,1.001469468,1.006933893,1.008172911,1.000657096,1.003673259,1.005278827,1.000485558,1.002364646,1.003274314,1.00370769,1.009243524,1.013130866
1045,1.002999639,1.005183439,1.005679823,1.004215059,1.006660148,1.00731907,1.001891217,1.003054774,1.003395014,1.001686767,1.002725311,1.002857017,1.003558291,1.006346524,1.007043808,1.009709138,1.009482875,1.009162138,1.017205441,1.018108017,1.016547534,1.00550912,1.004376198,1.006251523,1.005563645,1.006715514,1.004747536,1.006339956,1.005495161,1.008413242,1.004897008,1.007076076,1.007396717,1.007822666,1.012825831,1.012791944,1.002149578,1.000940718,1.000958806,1.003031687,0.992195731,1.000113643,0.992860401,0.990592153,0.992862659,1.001170684,1.006695281,1.008554325,1.001656707,1.007490856,1.008859745,1.000757374,1.004848582,1.006791789,1.000831106,1.003697462,1.004735918,1.001056958,1.008831461,1.011964676
1047,1.002797607,1.005104457,1.005617565,1.004036785,1.006423501,1.00706307,1.001218967,1.002912415,1.003261716,1.001369334,1.00222099,1.002326859,1.00335468,1.00615354,1.006863564,1.008862601,1.008466634,1.009876272,1.01677426,1.01777691,1.017272434,1.005080945,1.00404872,1.007103398,1.004422893,1.00247445,1.005168844,1.006230059,1.006744381,1.008055548,1.004508193,1.007257543,1.007268592,1.007127809,1.012373065,1.012332325,1.001934926,1.000689358,1.00071579,1.004038725,0.993483661,0.999402318,0.992987558,0.99254568,0.99283257,1.000999115,1.005855519,1.007956343,1.00158664,1.007099989,1.008406123,1.000400139,1.003619124,1.00570634,1.000990801,1.002792347,1.003694171,1.000710613,1.008464555,1.012894284
1049,1.0031351,1.004663203,1.005066105,1.003856484,1.005657906,1.006254746,1.002743373,1.003389257,1.003687293,1.001877294,1.003016495,1.00315049,1.003499476,1.005383957,1.005900271,1.007734169,1.006952631,1.007914499,1.014040034,1.014741155,1.015066494,1.004476498,1.003555152,1.00543568,1.003761152,1.001687924,1.00315036,1.005882708,1.00603965,1.007426842,1.003463174,1.005474638,1.005781082,1.00593813,1.010653198,1.01078022,1.001808739,1.000804354,1.000897095,1.003012274,0.995873544,1.000178369,0.994150726,0.992325306,0.993778604,1.00161369,1.005992253,1.007579942,1.001467932,1.006772491,1.007974942,1.000661596,1.003560939,1.004984897,1.000839952,1.002492255,1.003414908,1.003069422,1.008836338,1.011974078
1051,1.003062684,1.005005319,1.005452296,1.004103289,1.006234454,1.006860202,1.001959294,1.003225199,1.003548197,1.001838207,1.002922041,1.003062939,1.0036187,1.005938141,1.00653227,1.008445783,1.008052714,1.009743981,1.016209155,1.017045186,1.016498893,1.004855219,1.003845826,1.008025934,1.004608279,1.002910041,1.00522516,1.006138586,1.006437114,1.007992822,1.004151083,1.006737868,1.006881346,1.006767972,1.012111281,1.01209594,1.002016529,1.000787302,1.000799598,1.003304566,0.993019591,0.999946924,0.993298139,0.992545072,0.993031058,1.001167994,1.006063996,1.007763686,1.001668464,1.007214133,1.008471861,1.000577592,1.00491321,1.007250538,1.001162916,1.003470887,1.00445457,1.001123434,1.008287569,1.011012517
1053,1.00301201,1.005280778,1.005797354,1.004269249,1.006845067,1.007507177,1.001897281,1.002930774,1.003275662,1.001471427,1.002410584,1.002525833,1.003506515,1.006419446,1.007145818,1.009709316,1.009740695,1.009942527,1.017768677,1.018891388,1.018179952,1.005415239,1.004277354,1.005267996,1.005433277,1.005634808,1.005691237,1.006349645,1.006056005,1.008399158,1.00471648,1.007185849,1.00732308,1.007999454,1.013143785,1.013071202,1.001856338,1.000775541,1.000869851,1.003169994,0.993652502,0.999593805,0.992760905,0.991592551,0.992707266,1.001077105,1.006448113,1.008160279,1.001704558,1.007552026,1.008918308,1.000707495,1.00414869,1.0051404,1.001161697,1.003841742,1.004785393,1.000293929,1.008461391,1.011815407
1055,1.003111265,1.004736322,1.005141191,1.00392528,1.005781014,1.006379522,1.00245784,1.003357918,1.003658972,1.001953007,1.003110444,1.003254438,1.003557924,1.005491648,1.006012384,1.007892766,1.007201177,1.008199586,1.014470686,1.015212405,1.01541815,1.004564367,1.003621707,1.005553219,1.003899333,1.001836863,1.003375865,1.005901905,1.005880262,1.00759704,1.003579593,1.005641927,1.00594547,1.006165985,1.010895046,1.010999564,1.001799313,1.00079968,1.000896054,1.002438304,0.995609966,1.000223227,0.993962134,0.992171758,0.993629257,1.00154484,1.006088209,1.007597608,1.001509583,1.006880732,1.008086904,1.000738067,1.003993491,1.005501857,1.000778654,1.002790893,1.003654352,1.002826239,1.008811153,1.011448852
1057,1.002895677,1.004795062,1.005252117,1.003855429,1.005966787,1.006580169,1.001919835,1.003006345,1.003334719,1.001553863,1.002506492,1.002626572,1.003333383,1.005694241,1.006314198,1.008120731,1.007807496,1.009784708,1.015465483,1.016542325,1.017441166,1.004865324,1.003885895,1.00714177,1.003790691,1.000989324,1.00417396,1.006076686,1.007113959,1.007726092,1.003916738,1.006595199,1.006638178,1.006431388,1.011406702,1.011449136,1.0017314,1.000639769,1.000716605,1.00336209,0.995407412,0.999547057,0.993388176,0.993209963,0.993149202,1.001307016,1.005816069,1.007806653,1.001460508,1.006746792,1.00798367,1.000340887,1.003392673,1.004845316,1.000854886,1.002357484,1.003166374,1.002369888,1.009017681,1.013480029
1059,1.002974554,1.004677199,1.005112043,1.003771521,1.005759703,1.006366694,1.002445654,1.003165518,1.003486632,1.001717045,1.00276333,1.002895104,1.003327079,1.005490358,1.006072231,1.00811141,1.007671455,1.008279548,1.014599901,1.015434314,1.015967947,1.00481876,1.00385284,1.005481421,1.004153833,1.002606197,1.003488449,1.006136465,1.007610345,1.007446842,1.003731618,1.00606705,1.006210965,1.006182064,1.010878806,1.010978736,1.001685849,1.000634899,1.000731344,1.003403374,0.995139388,1.000042534,0.993765976,0.993524898,0.993434935,1.001654868,1.005929035,1.008303699,1.001384542,1.006604996,1.007831644,1.000559204,1.00310519,1.004775713,1.000761319,1.002191307,1.003111731,1.003236434,1.008875207,1.01419581
1061,1.00293338,1.005216237,1.005729988,1.004229734,1.00677314,1.007440222,1.001725327,1.002973683,1.003317517,1.001575376,1.00256608,1.002691123,1.003518029,1.006446506,1.007174979,1.01000026,1.009775231,1.009319826,1.017485607,1.018504865,1.016806945,1.005589601,1.004436167,1.006406762,1.005481868,1.006980251,1.004229697,1.006370109,1.004813649,1.008581064,1.005068775,1.007080931,1.007442739,1.008224365,1.012959648,1.012927039,1.002026971,1.000915097,1.000979041,1.002987781,0.993076505,0.999877118,0.99273248,0.989380166,0.992853146,1.001400231,1.007121043,1.008967608,1.001628667,1.007543934,1.008947485,1.000657749,1.004711767,1.006033666,1.000696682,1.003616802,1.004643836,1.002091291,1.009863828,1.01304941
1063,1.002761864,1.004996742,1.0054969,1.003946014,1.0062659,1.006894151,1.001172753,1.002837576,1.00318841,1.001397371,1.002257051,1.002373581,1.003283258,1.006015433,1.006713911,1.008472078,1.00850214,1.010442786,1.016352877,1.017701463,1.018703893,1.004977912,1.003980471,1.006571449,1.004117871,1.001428552,1.004880638,1.006184466,1.007168234,1.007885817,1.004355838,1.0072346,1.007212321,1.006877547,1.012024141,1.012006551,1.00169152,1.000516879,1.000584478,1.003164983,0.994099388,0.999258546,0.992931139,0.992870072,0.992762998,1.000871289,1.005571617,1.007838004,1.001505143,1.006909612,1.008187308,1.000364928,1.00309208,1.005135047,1.00070202,1.002394951,1.003117433,1.000540871,1.008191562,1.013151686
1065,1.002806081,1.005025668,1.005523869,1.003985034,1.006274506,1.006904581,1.001234646,1.002899122,1.003246766,1.001421585,1.002297566,1.002414018,1.003332003,1.006056502,1.006751519,1.008454775,1.008534717,1.010500841,1.016317339,1.017688269,1.018827689,1.005040455,1.004030615,1.006401351,1.00419178,1.001536322,1.005054878,1.006219694,1.007202323,1.007950902,1.004337834,1.007257064,1.007233914,1.006805197,1.012095515,1.012074745,1.001821311,1.000614602,1.000659649,1.003131793,0.994170681,0.999317757,0.992925983,0.992951604,0.992766639,1.000934239,1.00566462,1.007908313,1.001546267,1.00698202,1.00825832,1.000460322,1.003311367,1.00544344,1.000788108,1.002541945,1.003271405,1.000576055,1.008263841,1.013108169
1067,1.002933326,1.005181711,1.005689363,1.004158104,1.006618529,1.007277428,1.001732283,1.00305954,1.003405561,1.001683188,1.002706665,1.00284089,1.003516242,1.006387456,1.00710478,1.009559973,1.009425269,1.009487273,1.017154927,1.018035632,1.016696617,1.005644102,1.004502617,1.006794444,1.005750427,1.006524588,1.005486695,1.006382753,1.006188358,1.008406955,1.004832314,1.00712946,1.007363321,1.007594769,1.012789337,1.01274845,1.002460927,1.001120935,1.001065132,1.003020169,0.991629484,1.000233444,0.992857369,0.991674162,0.992796183,1.0012458,1.006615192,1.008656505,1.001631215,1.007370293,1.008727196,1.000721142,1.004709533,1.00689911,1.000951325,1.003710463,1.004703354,1.001406219,1.009249502,1.012931377
1069,1.003017001,1.005206581,1.005703302,1.004239623,1.006727705,1.007391,1.001978789,1.003100829,1.003443145,1.001676233,1.002709944,1.00284707,1.003587014,1.006413022,1.007114586,1.009839912,1.00970869,1.009627833,1.017429422,1.018380661,1.016913408,1.005708548,1.004541036,1.006797784,1.005635588,1.006736148,1.005073584,1.006406503,1.005586899,1.008597573,1.004933063,1.007117741,1.007339162,1.008000321,1.012940732,1.012906343,1.002256724,1.001056319,1.0010659,1.002868595,0.992750807,0.999929643,0.992834807,0.99090128,0.992856623,1.001600968,1.007142869,1.008929463,1.001682734,1.007523222,1.008899272,1.000782279,1.005093574,1.006792361,1.000967752,1.003949524,1.004976801,1.002663255,1.010131983,1.013062322
1071,1.003120897,1.004615887,1.005016817,1.003804542,1.00559695,1.006198141,1.002845379,1.00338826,1.003683911,1.001919171,1.003096023,1.003231853,1.003465575,1.00530847,1.005821233,1.007662421,1.006853754,1.007709638,1.013838093,1.014474248,1.01493833,1.004496525,1.00356765,1.004820806,1.00372844,1.00155146,1.003260862,1.005906733,1.006526601,1.007362932,1.003337168,1.005485955,1.005737944,1.005799496,1.010569027,1.010703569,1.001691182,1.000715563,1.000833123,1.003073186,0.996013669,1.000151629,0.99424763,0.993026601,0.993860057,1.001764403,1.005999365,1.007735559,1.001431505,1.006685309,1.007887206,1.000720856,1.003410714,1.004720653,1.000966628,1.002520046,1.003475052,1.003445199,1.00899676,1.012633368
