FIPS,PEC Annual Area,PEC Annual P150,PEC Annual P300,PEC Winter Area,PEC Winter P150,PEC Winter P300,PEC Spring Area,PEC Spring P150,PEC Spring P300,PEC Summer Area,PEC Summer P150,PEC Summer P300,PEC Fall Area,PEC Fall P150,PEC Fall P300,SO2 Annual Area,SO2 Annual P150,SO2 Annual P300,SO2 Winter Area,SO2 Winter P150,SO2 Winter P300,SO2 Spring Area,SO2 Spring P150,SO2 Spring P300,SO2 Summer Area,SO2 Summer P150,SO2 Summer P300,SO2 Fall Area,SO2 Fall P150,SO2 Fall P300,NOX Annual Area,NOX Annual P150,NOX Annual P300,NOX Winter Area,NOX Winter P150,NOX Winter P300,NOX Spring Area,NOX Spring P150,NOX Spring P300,NOX Summer Area,NOX Summer P150,NOX Summer P300,NOX Fall Area,NOX Fall P150,NOX Fall P300,NH3 Annual Area,NH3 Annual P150,NH3 Annual P300,NH3 Winter Area,NH3 Winter P150,NH3 Winter P300,NH3 Spring Area,NH3 Spring P150,NH3 Spring P300,NH3 Summer Area,NH3 Summer P150,NH3 Summer P300,NH3 Fall Area,NH3 Fall P150,NH3 Fall P300
20089,40601.48654,29856.33821,27521.66665,52001.13762,41927.29542,38025.76988,24819.11748,16016.11209,14864.70551,24818.95515,16102.73216,14876.04055,60766.73592,45379.21317,42320.15067,15471.17907,16568.68076,16486.19541,22584.13793,24182.15151,25097.2006,11423.03237,11779.56282,12132.69676,10980.79512,11688.03261,11016.73647,16896.75088,18624.97611,17698.14783,4864.659851,5116.569508,4699.918883,10265.34178,12403.06038,10652.20756,1630.491704,1177.384668,1119.00956,600.0902273,535.6000844,436.1459119,6962.715693,6350.232896,6592.312503,15202.5738,16645.20013,15930.06301,25484.21577,31829.32931,29733.61818,5739.55149,5419.596408,5629.782216,5510.150081,5902.081872,5770.859047,24076.37787,23429.79293,22585.99258
20091,169802.3543,91093.75211,76569.53422,183593.9013,100806.5513,81861.80304,144742.0076,74289.24077,63804.46037,163298.2806,83543.98786,73981.3457,187575.2276,105735.2285,86630.52777,18583.81855,19281.10413,18835.48877,19983.19137,20055.63255,19844.72403,17424.44101,18085.78718,18001.81618,18745.55386,19617.76554,19862.65831,18182.08797,19365.23125,17632.75654,8453.617268,7612.64714,6978.844656,14074.77263,13653.85334,11606.37736,5227.041511,3933.123942,3538.161502,2819.403153,2382.220235,1895.580624,11693.25178,10481.39104,10875.25914,69853.78189,45107.4347,35355.3571,116108.462,76538.84449,58353.21944,41607.8781,22489.23364,19356.89928,37302.3961,22083.52173,18165.82786,84396.39141,59318.13894,45545.48181
20093,24615.10192,18542.49342,17509.30836,32713.36863,25230.86893,23509.17622,14007.98439,9431.282152,8955.096308,13956.09346,9682.177083,9118.90787,37782.96118,29825.6455,28454.05304,10331.71277,11539.75173,12225.48048,15269.10049,17184.45014,18915.96602,7569.542415,8003.664106,8606.897312,6875.238543,8059.934794,8388.202632,11612.96963,12910.95789,12990.85595,2772.134342,2499.828664,2297.321748,5768.380671,5390.983062,4839.396619,892.0780522,684.6402646,663.4716719,360.8532777,360.2788062,378.3612889,4067.225368,3563.412522,3308.057414,8011.231804,8260.131678,8180.599811,13763.32169,14834.37815,14216.80222,2462.933569,2521.807482,2734.9189,1961.681815,2279.177267,2331.789238,13856.99014,13405.16382,13438.88888
20095,51330.75768,34761.10259,31434.58127,62918.32263,45919.59793,40698.69945,34902.66295,21249.43843,19486.69578,34471.26228,20950.61375,19206.44658,73030.78287,50924.76022,46346.48327,15023.52833,15921.49851,15792.7837,22224.8907,23173.61537,23711.4635,11527.40486,11852.25331,12138.5872,11525.11203,12252.10882,11284.83786,14816.70575,16408.01654,16036.24622,4241.68112,4199.920166,3806.52995,9121.748148,9982.026845,8580.780172,1945.93224,1392.276479,1309.988086,612.3421947,586.1046253,468.672138,5286.701898,4839.272713,4866.679406,19259.27127,18373.98213,16837.65962,32655.42841,33838.58044,30371.97924,8745.287268,7269.724004,7325.033023,8222.651889,8136.6953,7438.140787,27413.71753,24250.92877,22215.48542
20097,33737.34832,24619.3455,22824.67622,43703.16618,33959.33185,30986.63364,20081.31191,12817.46755,11963.41515,20386.72841,13485.38894,12567.00463,50778.18676,38215.19368,35781.65145,13176.72663,14246.88333,14590.7734,18859.40517,20216.06102,22330.18758,9441.537524,9776.892726,10075.81578,9906.542215,10791.16883,10202.33861,14499.42162,16203.41074,15754.75162,3336.452915,3258.243804,3011.734939,7304.533883,7665.333967,6718.826175,1206.406439,863.6985292,829.8679534,454.9345839,451.0317677,428.0281435,4379.936755,4052.910954,4070.217486,12250.84698,12886.91305,12397.60119,20879.55714,23244.10214,21864.50763,5068.355891,4610.536625,4849.621693,4362.292394,4888.136574,4693.635299,18693.1825,18804.87686,18182.64014
20099,63658.80314,41858.46021,37528.71763,78131.79078,56119.76052,48809.11427,47393.83789,27702.64715,25049.83015,48054.42496,27999.61132,25342.22708,81055.15894,55611.82184,50913.69902,15692.44754,16468.04288,16380.41876,21373.83192,21802.15956,22662.70391,13458.45176,14096.43465,14409.00638,14062.68908,14801.80886,13944.87886,13874.8174,15171.76846,14505.08591,5096.682687,4755.151988,4258.669747,11185.22289,11417.80411,9698.630695,2604.404052,1814.676407,1676.033357,926.4161226,783.0760287,643.4525142,5670.687688,5005.051408,5016.562421,25276.79618,23397.66268,21526.35395,40997.19531,42326.5639,36731.43563,13101.88904,10757.31559,10783.7204,13684.88211,12353.29293,11814.4133,33323.21825,28153.47828,26775.84648
20101,27715.46596,20829.77576,19542.69393,37669.11437,29305.32995,27095.54655,15640.81928,10496.37229,9939.782723,15210.68568,10353.33425,9697.277872,42341.24452,33164.06654,31438.16858,11705.79687,12840.22492,13195.61863,16513.38119,18166.21954,19849.09743,8629.255347,9151.592626,9534.863464,8001.629187,8928.785811,8686.464588,13678.92174,15114.3017,14712.04904,3023.659503,2916.396688,2732.692319,6333.963603,6502.721627,5796.834933,952.1035836,726.8139516,704.9395043,350.92104,348.5599524,339.4236094,4457.649784,4087.49122,4089.571231,9995.934874,10402.54784,10196.99708,17692.7978,19133.01441,18287.121,3509.9683,3422.914399,3629.970611,3031.144345,3432.201366,3397.269137,15749.82905,15622.06119,15473.62757
20103,131070.456,74583.75476,63528.29892,156251.0739,91032.20031,75085.483,100611.898,54973.59813,48153.57997,112746.4575,60254.98307,53575.7077,154672.3946,92074.23755,77298.42501,18394.46712,19043.86656,18485.79274,20804.14732,21060.1847,20413.40652,17102.12671,17377.07324,17514.79533,17918.07697,18700.44797,18621.50655,17753.51748,19037.76032,17393.46258,8267.002232,7380.292008,6700.208802,14627.05704,14312.88296,12155.88827,4863.08187,3548.165348,3190.916376,2406.961941,1898.608968,1392.565486,11170.90807,9761.510751,10061.46508,55286.97176,39956.09039,32654.78592,96436.55494,70798.39237,55587.35534,27125.71456,17572.11102,15946.96982,24828.96873,17054.87152,14896.41647,72756.64879,54398.98666,44188.40204
20105,41977.53058,30219.63608,27806.8632,56444.51303,43669.69159,39320.10968,25023.92933,15857.29092,14719.1381,24718.73312,15694.67119,14458.74989,61722.94685,45656.89062,42729.45516,15156.95866,16087.1928,15970.52746,22334.22221,23709.43742,25016.53862,10923.49386,11178.26963,11453.49015,11141.54081,11669.08971,10534.52643,16228.57775,17791.97445,16877.55466,4660.621007,4889.897259,4456.514892,10111.70021,11961.84475,10255.76074,1546.644294,1103.338571,1051.256591,511.0249811,479.0366088,355.6646256,6473.114538,6015.369108,6163.377616,16316.1813,17144.29452,16280.14481,28529.43293,33215.88538,30675.09118,6230.420983,5786.087774,6022.625069,6598.688719,7197.899398,6830.343609,23906.18256,22377.30554,21592.51939
20107,80383.04313,51073.34908,45065.38287,87098.53127,60599.6518,52479.74697,64740.4235,37566.75584,33584.50429,72743.94377,41289.11636,37062.57349,96949.27396,64837.87233,57134.70671,17699.19657,18536.85454,18121.2601,21032.93837,21501.94362,21162.55842,16258.96454,17165.0118,17225.48788,17143.62602,17825.48723,17553.13936,16361.25733,17654.97553,16543.85476,6307.993317,6010.615253,5451.932316,11747.32203,12838.12895,10896.5314,3689.4368,2715.475736,2474.898685,1828.237612,1408.747355,1162.682924,7966.976828,7080.108969,7273.616253,32338.12773,28070.39356,25189.43111,48795.60896,48051.19599,41517.96568,18461.45569,13867.37798,13227.96775,18636.68311,14272.02487,13560.29737,43458.76318,36090.9754,32451.49363
20109,24710.31767,18801.99199,17770.3619,33564.15277,26086.47787,24365.1162,14099.33954,9563.285592,9054.20064,13399.5782,9348.900217,8800.504469,37778.20016,30209.30429,28861.62629,11098.61184,12233.22267,12514.54688,15728.9509,17516.76104,18385.09102,8644.96949,9051.83304,9481.418731,7123.124515,8179.733275,8326.697692,12897.40246,14184.56333,13864.98007,2974.789756,2837.902246,2657.775555,5776.532819,5822.335149,5242.181645,953.260366,735.5767642,713.6589062,350.3627471,342.084857,357.59726,4819.003092,4451.612215,4317.664408,8857.425042,9029.743753,8954.058315,15891.9232,16766.1706,16217.02389,3117.224462,3003.102293,3163.998772,2268.570586,2538.551365,2601.180267,14151.98193,13811.15076,13834.03033
20111,62459.67815,41140.38923,36787.27024,74344.45286,53275.05866,46772.11203,42938.78167,24941.1184,22460.53237,48520.22779,28564.85052,25812.23908,84035.25029,57780.52934,52104.19749,16670.17657,17397.23345,17055.89011,22259.00413,23235.83756,23687.40147,13057.1812,13070.87117,13217.22943,14813.62391,15330.13395,14561.20068,16550.89704,17952.09113,16757.72885,5455.119464,5596.653166,5103.778281,10719.63288,12870.0546,10907.65834,2502.766031,1715.15675,1590.542423,1047.792612,896.321001,673.4897705,7550.286338,6905.080317,7243.422593,25131.18498,23868.64296,21768.27982,40066.45307,43196.67138,38325.56192,12739.75213,10028.96787,9965.761695,12572.26442,11570.93307,10555.52125,35146.2703,30677.99951,28226.27441
20113,53912.88845,36110.64346,32619.96714,72994.77886,51362.67137,45131.81302,35081.81794,20976.65719,19171.90422,35258.18454,21160.6283,19320.22696,72316.77244,50942.61698,46855.92439,15215.96986,15969.68358,16118.35421,22799.49073,23734.05602,25980.76741,10904.35115,11097.98089,11443.43347,11708.76461,12305.3167,11161.57833,15451.27296,16741.3807,15887.63761,4926.091527,4933.212015,4475.851393,10705.83178,11808.66998,10076.1237,1827.066472,1290.885003,1214.752707,589.8939838,566.6573227,409.8904771,6581.57387,6066.635754,6202.638691,21017.29174,19875.21897,18143.68868,38738.30701,39255.0765,34606.63201,8589.298059,7249.071742,7369.616554,9043.368063,9156.663405,8267.083602,27698.19383,23840.06424,22331.42256
20115,53455.82017,35954.3054,32502.93497,69973.67828,49951.89429,44056.73116,34975.59599,20741.60158,18881.06643,36827.91807,22185.19135,20229.4836,72046.08835,50938.53439,46844.45868,15607.59945,16291.28498,16224.30314,22669.06978,23638.72209,25321.3635,11452.10122,11468.52071,11707.06639,12853.61094,13379.5968,12132.8967,15455.61586,16678.30034,15735.88596,4914.276967,5047.768291,4599.347627,10333.99375,12057.75718,10257.46159,1984.415787,1371.405689,1283.276983,700.983317,653.8712942,483.2341561,6637.715012,6108.039004,6373.417779,21522.13954,20695.66962,19059.60916,37716.53029,39954.9973,35584.95531,9884.090939,8185.677774,8295.840591,9876.543083,9937.217896,9011.758086,28611.39385,24704.78551,23345.88265
20117,57625.49307,39254.67842,35368.16196,73926.32729,53591.68116,47317.92895,36975.79028,22602.34599,20617.94619,39917.58539,24628.00705,22561.0874,79682.26933,56196.6795,50975.68529,17405.6737,18200.57154,17687.4129,24165.28727,25151.07739,25215.80294,13079.75019,13148.04849,13418.62754,13951.39541,14680.58496,13898.52835,18426.26194,19822.57534,18216.69278,6262.727532,6484.29726,6015.87086,12227.29207,14850.08371,12566.24921,2477.025159,1753.022198,1628.136558,1017.206723,882.9261573,677.2982845,9329.386174,8451.156971,9191.799392,23011.02775,22768.83801,21001.64514,40005.08745,43572.02609,38982.7939,9424.3086,8190.665723,8268.278862,8296.995221,8197.797367,7807.98716,34317.71974,31114.86286,28947.52063
20119,27993.16282,20696.58867,19426.89921,36487.19239,28027.91453,25961.09136,16546.73456,10690.91547,10057.84641,16212.96131,10947.35555,10270.30057,42725.763,33120.16912,31418.35848,11367.21529,12463.02598,13073.66811,16880.63729,18655.4351,21090.78953,8149.848518,8536.180455,8895.453225,8334.155284,9236.89954,8701.306594,12104.22007,13423.58881,13607.12308,2764.271284,2688.797244,2468.897448,6039.106171,6344.586495,5610.183411,915.4920254,675.9004413,657.3132146,357.9466054,365.7573528,358.4458641,3744.540335,3368.944688,3249.647303,9787.779098,9887.241724,9705.561687,16253.38271,17534.68208,16816.35078,3936.674442,3662.021619,3890.816434,3546.370549,3971.579497,3893.352974,15414.68869,14380.68371,14221.72656
20121,115444.3604,67587.8687,58220.85936,120887.0203,75675.75641,63704.90135,96629.35395,52664.86492,46066.15489,111032.3027,60006.17028,53519.03793,133228.7647,82004.68317,69593.34327,18405.01105,19163.00817,18772.19339,20847.15799,21118.26209,20818.3353,17065.74048,17731.54917,17733.7237,18143.97629,18981.13802,19145.99961,17563.16942,18821.0834,17390.71495,7458.146252,6901.661914,6320.689752,12851.47395,13332.88936,11320.55852,4607.590596,3404.548542,3078.900991,2404.076266,1944.229323,1593.89817,9969.444197,8924.980435,9289.40133,45967.39684,34840.47963,29273.09914,71972.74374,59119.31991,48342.85952,27195.94584,17248.41666,15639.75798,24915.50801,16888.47252,14835.78075,59785.38979,46105.70941,38273.9983
20123,40483.54732,29610.88173,27352.99986,53162.38143,42428.05071,38424.93081,24244.88601,15537.66131,14454.19572,23623.61464,15116.88671,13948.92107,60903.30721,45360.92818,42583.95186,15132.00762,16175.49613,16001.83372,22658.73905,24233.3837,25029.80953,10903.26542,11231.60136,11570.34945,10718.74466,11284.06705,10241.19575,16247.28137,17952.9324,17165.98017,4741.401902,4965.763776,4520.143069,10463.68709,12378.98159,10614.68223,1513.903829,1089.324767,1039.360929,496.1325684,458.7154457,339.6944112,6491.884123,5936.033303,6086.834704,15380.29488,16704.86079,15997.34349,26003.47971,31994.85749,29805.99964,5731.557296,5451.430027,5695.774852,6064.04499,6634.472159,6404.650019,23722.09753,22738.68348,22082.94947
20125,59567.83189,39528.05404,35787.99942,73435.59243,53236.9551,46613.60755,43211.16938,25340.50038,23005.62941,44432.18387,26000.91168,23553.22921,77192.38187,53533.84901,49979.53151,15129.08128,15890.7279,15731.62546,20968.0486,21785.47026,22385.05374,12875.60306,13210.43226,13487.00035,13803.59937,14371.52706,13220.22748,12869.07409,14195.48202,13834.22028,4689.686313,4528.064015,4026.33644,10623.09537,11444.29797,9711.645364,2378.572864,1631.418884,1512.769879,834.631095,709.1770714,540.4084004,4922.445928,4327.362133,4340.522118,23743.3264,22317.67808,20819.33055,37947.70372,40382.81405,35480.06848,12690.19223,10608.81805,10714.31231,13410.78788,12333.43449,11741.90424,30924.62176,25945.64574,25341.03716
20127,55515.42126,37468.83205,33755.93747,69985.85979,50834.81166,44887.79055,36017.35945,21581.98928,19662.15189,39077.79832,23479.9869,21321.40286,76980.66749,53978.54035,49152.40457,16254.91786,16953.35512,16709.07724,22831.92117,23823.24782,24974.83628,12097.79593,12249.88324,12428.34367,13649.54089,14099.28519,12973.72599,16440.41347,17641.00424,16459.403,5277.791671,5522.923978,5060.914255,10614.70419,12897.95072,10945.07133,2086.77918,1463.278349,1366.896331,814.2037181,723.5210173,524.5166586,7595.479592,7006.94583,7407.172695,22548.76991,21968.43245,20210.14512,37965.16056,41823.48606,37460.70231,10307.33671,8620.503495,8695.743893,10441.57528,10343.12715,9402.195212,31481.0071,27086.6131,25281.93907
20129,22575.26572,16928.14018,16097.55871,30054.38117,23164.71603,21639.91079,12574.06359,8261.959558,7854.058935,12738.61613,8719.721878,8217.598769,34934.00198,27566.16326,26678.66633,9010.664988,10135.15955,10591.18406,13370.30613,15290.52904,16440.764,6356.22744,6717.732923,7194.038441,6420.364206,7437.003361,7390.350534,9895.762169,11095.37288,11339.58326,2193.104365,2015.223641,1828.056509,4819.536542,4582.721824,4139.593478,653.8300047,507.6744352,497.3194243,264.2553775,276.015544,268.1461247,3034.795534,2694.482759,2407.167008,7150.309632,7291.392317,7305.596064,11669.08731,12579.38212,12115.97282,2488.393415,2473.99681,2688.976289,2201.31684,2533.226196,2580.349317,12242.44096,11578.96415,11837.08584
20131,64004.79571,42930.25447,38408.80667,82878.76549,58596.4479,51248.3429,41217.81715,25243.8709,22981.99893,45304.72655,27794.56718,25404.30826,86617.87366,60086.13191,54000.57657,18004.8043,18762.69974,18119.34276,24027.97183,24780.04394,24245.30996,14227.56373,14266.05725,14554.86782,15087.55014,15916.59525,15334.94479,18676.13148,20088.10254,18342.24849,6862.443708,6865.871823,6361.755195,13287.75053,15438.97211,13038.12647,2996.403775,2114.542999,1945.101568,1316.376995,1092.894971,854.9711486,9849.243528,8817.077209,9608.821595,25866.26384,24977.33212,22767.79631,45662.04004,47593.02905,41817.20232,10417.26008,9075.935158,9109.899073,8659.750776,8384.94908,8023.847273,38726.00447,34855.41518,32120.23657
20133,61977.47146,41055.6625,36910.67091,75963.60966,54674.67963,47771.59362,45321.7759,26633.38859,24135.14958,46316.88577,27411.92316,24952.16904,80307.6145,55502.65859,50783.7714,15803.15894,16606.09448,16247.13523,21102.63601,21713.63221,21847.57864,13278.86093,13887.8252,14159.07134,14476.57928,15212.64902,14170.90022,14354.55955,15610.27148,14810.99073,5177.746159,4953.278803,4456.188689,11118.37282,11796.26319,10020.79968,2533.982532,1789.303524,1653.843612,991.202878,826.5802079,673.1720557,6067.426407,5400.968288,5476.939409,24822.92112,23140.84038,21454.11321,39954.51356,41971.19809,36761.94653,12766.88749,10599.89141,10629.23144,12965.20774,11613.45972,11417.45592,33605.07571,28378.81227,27007.81895
20135,30422.9822,22702.98441,21210.76659,41201.59652,32246.04189,29628.14335,17309.41094,11427.16215,10773.99194,16821.39496,11346.94969,10628.42748,46359.52638,35791.7839,33812.50359,12385.44462,13531.05373,13766.16004,17370.0459,18906.71936,20592.07134,8980.224202,9504.920833,9814.025298,8737.834073,9605.394315,9063.134824,14453.67429,16107.18041,15595.40871,3182.580045,3146.104349,2939.115582,6865.727152,7290.207024,6456.922644,996.8969121,749.3633869,726.4125826,370.2043309,371.1449811,352.6509355,4497.491784,4173.702006,4220.476166,11257.4288,11866.92067,11543.92517,20065.3277,22018.9847,20906.18587,4200.90174,3986.995229,4200.438046,3627.207551,4085.541135,4001.961317,17136.27822,17376.1616,17067.11545
20137,32377.21961,24541.05152,22746.94386,43267.77069,34879.16403,32035.87557,18952.11922,12580.87893,11748.80341,18033.22128,12422.72441,11631.56302,49255.76725,38281.43872,35571.53345,13900.31935,15020.91973,15121.44878,19204.59433,20713.0907,21797.77261,10566.51062,11017.68523,11374.29005,8991.392829,9980.373824,9847.772055,16838.77963,18372.52916,17465.96041,4245.279252,4184.057956,3927.747279,8267.061029,8852.845209,7806.737744,1267.026777,935.4281696,903.5443226,478.1557852,443.6251505,466.1191816,6968.873415,6504.333295,6534.587868,11973.8376,12658.21025,12170.2631,21358.94514,24427.93056,23146.59836,4250.827606,3924.308044,4070.882788,3242.859292,3566.12462,3572.25079,19042.71838,18714.4778,17891.32047
20139,81208.87036,50581.3766,44490.40641,94367.7868,63204.00353,54417.3758,58699.36779,32968.91401,29357.40373,65941.23482,37268.22246,33494.50555,105827.092,68884.36639,60692.34057,17074.64892,17760.62478,17321.85455,21762.79826,22567.43654,22813.66402,13796.14359,13858.85255,13993.59225,15483.15397,16019.59231,15258.4116,17256.49985,18596.61771,17221.75033,6254.138879,6226.381042,5701.033818,11859.30756,13583.99681,11497.2894,2946.244354,2060.327997,1898.837466,1274.643483,1081.681618,791.6148408,8936.360113,8179.517743,8616.393562,32791.69537,28232.97149,24777.14827,52686.45159,50300.8985,42973.79519,16950.79175,12237.549,11752.09935,16777.68592,13763.57351,12218.5451,44751.85223,36629.86497,32164.15345
20141,36595.70251,27252.9,25257.53244,48031.47778,38930.88318,35508.81998,21715.26881,14210.13911,13275.44122,21332.56046,13860.83369,12779.12974,55303.50298,42009.74402,39466.73881,14567.24301,15671.38967,15567.98309,21049.87162,22648.44612,23408.47725,10825.24103,11308.67398,11641.99951,10180.8027,10806.02925,10121.97784,16213.05671,17922.40932,17099.47775,4420.632862,4498.181294,4126.331063,9631.961336,10822.80714,9377.453057,1397.66333,1019.887573,978.8556839,477.238709,437.6515608,352.0094255,6175.668073,5712.378901,5797.006083,13658.17824,14898.88138,14343.25209,23042.03502,28074.91759,26397.44805,4999.489757,4779.538952,5001.114732,5298.812066,5854.2706,5634.152934,21292.37613,20886.79838,20340.29264
20143,47304.48558,33249.92087,30442.69208,62665.80269,47489.05527,42428.55241,29220.75676,18011.83256,16585.13599,29114.56426,18118.05371,16648.74926,68216.81862,49380.74196,46108.33067,15669.00047,16589.79189,16400.18742,23536.20853,24924.93974,25978.17728,11153.03651,11314.58562,11627.88033,11711.04322,12242.93833,10998.15338,16275.71365,17876.70387,16996.5387,5053.637023,5335.248347,4838.697558,11017.1866,13257.21992,11278.95809,1716.612147,1212.127989,1149.289201,579.6361552,535.10159,378.5880234,6901.113184,6336.543893,6547.954913,18260.99412,18900.19002,17778.52815,31803.98562,36810.40796,33558.04959,7104.635011,6405.698074,6614.124623,7522.611399,7953.432048,7524.471045,26612.74446,24431.22201,23417.46735
20145,36089.10012,26148.5198,24096.44856,48440.55299,36826.28138,33400.82833,20869.57969,13341.6008,12438.27707,21284.08482,14108.86532,13158.53036,53762.18298,40317.33169,37388.1585,13490.35916,14616.00065,14664.47457,18877.02285,20133.73625,21019.93014,9455.060706,9893.670503,10311.56122,9697.803612,10735.11582,10444.4322,15931.54947,17701.48001,16881.97473,3958.102452,3720.805265,3437.79668,8375.252525,8245.802008,7231.062267,1236.436423,891.4525321,855.9818663,483.3252438,478.2094213,460.6779505,5737.395618,5267.757099,5203.464634,13153.22236,13661.719,12969.04502,23756.84961,25302.88679,23413.46625,4586.045838,4280.455465,4525.889881,3871.261404,4406.308676,4276.569089,20398.7326,20657.22505,19660.25486
20147,34531.1704,26141.89525,24160.67089,45269.01091,37155.64671,34042.08271,20331.8531,13425.36186,12516.32245,19790.48374,13359.20965,12416.77868,52733.33385,40627.36277,37667.49974,14649.37418,15760.42125,15726.62011,20774.21904,22307.87665,22966.19825,11023.86881,11422.02787,11768.08842,9669.691221,10528.01045,10244.94683,17129.71764,18783.77005,17927.24693,4506.255221,4521.122445,4205.489068,9101.880437,10102.03718,8831.873081,1383.495324,1004.4613,966.1365163,520.5540005,465.7060501,448.7903404,7019.091123,6512.285252,6575.156334,12833.37877,13885.01987,13337.1549,22024.73583,26503.90371,25098.66052,4639.436183,4337.7514,4512.17517,3977.268475,4340.44142,4306.711961,20692.07461,20357.98294,19431.07196
20149,61607.23049,41054.54974,36834.53006,79824.43442,56149.32299,49240.96669,39081.32867,23526.02527,21428.08465,41787.44937,25344.9887,23171.67689,85735.70949,59197.86201,53497.39202,17133.98338,17894.20337,17265.63154,23688.33289,24691.87168,24641.87508,12824.49933,12929.48569,13122.26023,14159.82778,14728.91504,13491.62846,17863.27352,19226.54106,17806.76239,6060.183312,6320.159222,5837.386647,12012.40889,14624.56035,12362.41323,2338.581664,1660.148757,1545.934591,945.977049,828.8626673,606.1537014,8943.765649,8167.065108,8835.045068,25153.74103,23924.56875,21811.58533,43789.49412,45590.49099,40325.30345,10725.32439,9024.742862,9028.450576,9986.381338,9627.158435,9028.569468,36113.76428,31455.88272,28864.01782
20151,38651.79897,27658.71755,25429.06933,49229.27456,37979.07794,34328.4376,23763.41676,14883.33277,13808.12686,23873.76972,15315.7737,14182.74734,57740.73486,42456.68579,39396.9655,13800.5785,14786.88305,14897.46907,20063.64728,21318.38461,22649.79492,9987.049868,10268.20358,10595.36976,10324.80665,11154.68651,10456.01487,14826.8102,16406.2575,15888.69674,3772.13553,3689.736611,3388.296026,8134.387323,8621.377836,7498.693397,1414.802967,1000.463237,955.4749154,490.1350327,480.3714478,413.7044678,5049.216798,4656.733924,4685.311324,14111.24705,14529.51061,13775.10255,23914.0753,26799.69449,24841.74351,5812.999384,5190.669519,5419.21823,5246.015761,5753.309943,5441.098986,21471.89775,20374.36848,19398.34949
20153,26625.30963,20258.885,19108.90706,36263.48718,28176.60829,26191.93115,15701.67938,10819.22855,10235.40913,14477.08186,10145.15417,9554.479709,40058.9901,31894.549,30453.80823,11824.25754,13021.64333,13279.21586,15966.0639,17774.85642,18975.20421,9588.026226,10248.85699,10638.0011,7410.329582,8466.393321,8620.138107,14332.61045,15596.46657,14883.52001,3286.849223,3251.511732,3087.623805,5958.448018,6344.985254,5708.439432,1027.774536,817.7879314,792.0265552,379.0528644,365.0441943,402.6307915,5782.121473,5478.22955,5447.398441,9455.387186,9658.516948,9526.65105,17121.12652,18339.65519,17754.00346,3485.268629,3321.49324,3433.644454,2401.013768,2610.807075,2665.581962,14814.13982,14362.11228,14253.37433
20155,53102.29252,35537.15724,32021.44081,68899.33699,48642.17613,42854.03542,34817.97808,20893.91483,19093.06741,35221.85251,21304.27425,19488.76941,73470.0025,51308.26376,46649.89101,15058.94195,15900.12547,15833.95753,22223.78662,23241.74063,24228.60015,11064.93965,11262.56908,11590.77666,11503.71557,12211.3796,11284.65172,15443.32595,16884.81257,16231.80161,4574.651768,4506.72074,4094.453356,9708.8623,10489.51008,9009.159249,1856.52291,1309.657565,1233.784654,609.7962199,585.8028178,460.5168716,6123.425644,5641.912502,5674.352648,20191.25448,18894.04015,17180.0435,36023.97094,35979.85177,31904.47385,8492.134649,7014.981717,7094.038968,8382.123485,8361.422326,7567.048458,27866.78886,24219.9048,22154.61272
20157,45381.86617,32825.62455,30052.57024,57805.29355,45689.42496,41097.73358,28052.92088,18039.85829,16699.1355,29392.9718,18882.03875,17407.98506,66276.27845,48691.17621,45005.42682,16496.78668,17552.21381,17370.80188,23835.35959,25213.75114,25919.06607,12158.68153,12570.55419,12909.9045,12167.64238,12919.80082,12367.48282,17825.46324,19504.7491,18286.75415,5435.611095,5739.951273,5284.983379,11115.12983,13646.64985,11638.96336,1889.852215,1376.394284,1297.639923,767.2307569,669.4420954,540.4690336,7970.231583,7267.31886,7662.8612,17183.02418,18564.33161,17562.80951,29203.7289,35911.5523,33130.30599,6486.696516,6106.065194,6293.79103,6058.171735,6305.790361,6159.835897,26983.49957,25933.91858,24667.30512
20159,47639.21539,32779.32343,29766.44588,64560.58023,46678.18688,41425.21175,29503.54615,18149.37617,16725.17387,29664.34594,18336.39617,16841.82472,66828.38926,47953.33448,44073.57319,14927.42314,15789.05364,15747.6516,22062.07935,23123.47782,24482.64899,10615.4405,10901.7976,11225.34864,11180.13957,11853.54567,10873.69631,15852.03313,17277.39348,16408.91248,4569.918943,4587.529302,4184.868014,9784.654845,10781.90349,9270.260622,1625.317318,1158.726284,1097.607341,539.3174416,523.4667484,407.8510153,6330.386167,5886.02069,5963.753077,18407.43553,17933.44044,16567.49798,33675.53193,34922.57826,31386.94092,7139.005205,6256.554908,6434.11777,7230.542682,7593.66587,6978.951075,25584.66231,22960.96274,21469.98216
20161,57998.80382,39030.16404,35177.08363,74370.10996,53401.16237,47070.59324,37364.21818,22394.85904,20392.35027,39166.48321,23753.96342,21709.55427,81094.40391,56570.67133,51535.83673,16729.01172,17532.43006,17061.9135,23830.76687,24978.73605,25420.12721,12169.62496,12310.37407,12519.77615,13360.22409,13886.58765,12660.41315,17555.43098,18954.02249,17647.33747,5701.617241,6046.688617,5568.545037,11501.52045,14248.17478,12056.34093,2072.630785,1469.015684,1377.457559,796.581586,716.6874558,520.6892764,8435.73614,7752.876552,8319.692378,23186.14614,22498.88975,20629.22154,39921.65057,43056.17349,38420.69517,9983.727731,8339.200696,8365.283947,9744.02979,9536.639507,8834.085336,33095.17646,29063.54531,26896.82172
